證券代碼,簡稱,年月,year,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,淨值報酬率─稅後,資產報酬率 ROA,營業利益率 OPM,利潤邊際 NPM,負債/淨值比,流動比率,速動比率,存貨週轉率 (次),應收帳款週轉次,營業利益成長率,稅後淨利成長率,Return,ReturnMean_year_Label
2379,瑞昱,202212,2022,0.126873,333.0,7.72,3.09,5.829993201948451e-09,120300.75187969927,44000.0,2.2234646462260708,0.00020218620264810623,0.3748558246828143,,,,,11.073424543941712,388.8888888888889,34.83483483483483,-1
2382,廣達,202212,2022,0.034222800000000005,72.2,9.53,1.7,1.0494395926706881e-10,443233082.70676696,94320000.0,0.7104551000520144,0.02892315718781026,59.50248756218905,,,,,16.63737620584058,-66.23384992106196,177.00831024930747,1
2383,台光電,202212,2022,0.15700350000000002,196.5,10.94,2.72,1.7664590654739774e-08,0.0,0.0,0.29986380566683185,0.0,99.00497512437812,,,,,4.039662893149409,-100.0,97.96437659033079,1
2395,研華,202212,2022,0.40362,325.5,24.55,6.25,2.3484333333701832e-08,1299771.167048055,852000.0,0.7986837788143757,0.0049572994401451765,2.83363802559415,,,,,18.298427860948685,-126.28818265967294,8.90937019969278,-1
2404,漢唐,202212,2022,0.12492,180.0,9.05,3.63,6.794642958156487e-09,116661329.06325059,43713000.0,-0.3606349760283778,0.23776355077641254,94.6651203247318,,,,,69.97467649442544,79.72617383438862,37.77777777777778,-1
2408,南亞科,202212,2022,0.08728499999999999,57.5,7.14,0.86,1.0974340650021442e-08,1149756611.4098797,1036908000.0,1.5773327970530906,13.037041432929408,11.111111111111112,,,,,-26.576135279484024,-90.1839680035231,28.173913043478265,-1
2409,友達,202212,2022,0.032503800000000006,16.35,0.0,0.58,6.173792375019397e-10,337124679.5176146,177513000.0,0.8223441755056016,0.3371693173926796,3.4876847290640396,,,,,-29.152427485798505,-85.19562856842622,0.6116207951070205,-1
2412,中華電,202212,2022,0.17171,111.5,23.89,2.36,2.8858351125479057e-09,546021112.4644742,403455000.0,-0.1878204548382687,0.678064530506677,3.6560595802301967,,,,,2.9022086541117043,-8.422443203097874,7.623318385650224,-1
2449,京元電子,202212,2022,0.05882500000000001,36.2,6.35,1.29,6.647220885370273e-09,41667920.472864054,19386000.0,-0.4874929982418341,0.21906166440082975,0.45931758530183725,,,,,12.974155871649673,-59.32438103231221,128.72928176795577,1
2454,聯發科,202212,2022,0.18525,741.0,7.67,2.34,1.7122008260636507e-09,1042093.2878270759,687000.0,2.7460660418364466,0.0006349700229450623,0.7671480144404332,,,,,15.985411080801848,-99.23660729167824,27.800269905533064,-1
2603,長榮,202212,2022,0.03888,162.0,0.9,0.64,3.501865788327633e-10,272393825.76087904,156177000.0,5.0838840966007695,0.14066638200196624,2.8926295146265733,,,,,40.27754776254875,-97.02637019412931,-29.32098765432099,-1
2609,陽明,202212,2022,0.0453222,65.4,1.03,0.69,7.561842465936613e-10,127782168.82706289,80835000.0,-0.88152254211464,0.13487022601153212,0.16735128556214818,,,,,24.803354736869053,136.0697389171193,-33.79204892966362,-1
2610,華航,202212,2022,0.038178,18.0,10.0,1.64,9.804517268641975e-10,-140514986.92416012,-34925000.0,1.2405803777037605,-0.08969112200935644,12.20008133387556,,,,,16.005856431126663,-314.171828049304,17.499999999999993,-1
2615,萬海,202212,2022,0.055722,75.3,1.77,0.96,1.4100191932353089e-09,9647318.772839297,5676000.0,0.297981120844556,0.014362852985900745,61.98119325551232,,,,,25.06483717942567,-167.5071360608944,-35.39176626826029,-1
2618,長榮航,202212,2022,0.046704000000000016,27.8,11.13,1.79,1.184126858564992e-09,1323886992.7948427,349109000.0,-2.592551744700789,0.8851262064636126,16.73608481635744,,,,,37.51688065364074,360.1834886571846,11.870503597122305,-1
2633,台灣高鐵,202212,2022,0.040597049999999996,28.65,53.24,2.46,3.470700711870214e-09,,5060524000.0,-22.408976397178236,43.26315397112919,,,,,,20.467855582504278,59.62519091530205,4.537521815008729,-1
2801,彰銀,202212,2022,0.006733799999999999,17.4,17.15,1.09,,,,,,1544.7368421052631,,,,,17.371685896219645,,2.5862068965517406,-1
2834,臺企銀,202212,2022,0.005174,13.0,12.57,1.05,,0.0,0.0,,,1928.3975659229209,,,,,18.610222953089472,,4.230769230769236,-1
2880,華南金,202212,2022,0.0085956,22.8,18.1,1.72,7.269533191538702e-10,,47000.0,,0.0003974918097658325,,,,,,5.327976139219204,62.06896551724137,-3.7280701754386025,-1
2881,富邦金,202212,2022,0.0070063999999999994,60.4,8.03,1.43,-2.2501246152951372e-10,,1222626000.0,,-3.926496999742853,,,,,,-37.166449544995494,4.316687328769753,5.629139072847679,-1
2882,國泰金,202212,2022,0.0049006499999999995,44.15,8.18,1.99,1.4024721847237862e-10,,-375618000.0,,-1.0749467868172164,,,,,,-36.00140333537449,-151.2625318328343,4.303510758776894,-1
2883,凱基金,202212,2022,0.006194399999999999,13.35,9.4,1.38,-1.746382143733137e-09,,-73000.0,,0.0020580830506993254,,,,,,-40.43461720978521,-100.00159341887446,-5.992509363295873,-1
2884,玉山金,202212,2022,0.010061400000000002,24.6,21.1,1.85,6.810149040288408e-10,,11037000.0,,0.074704926707678,,,,,,-3.989503258566307,-11.1281101537966,2.6422764227642217,-1
2885,元大金,202212,2022,0.009492000000000004,22.6,10.38,1.09,5.833570662719934e-10,,1454061000.0,,8.936333324278557,,,,,,-26.08905075477358,-502.93654708395917,15.486725663716813,-1
2886,兆豐金,202212,2022,0.01012755,31.55,21.52,1.45,7.259639556643404e-10,,0.0,,0.0,,,,,,-6.498354556140285,,22.5039619651347,-1
2887,台新金,202212,2022,0.006583599999999999,15.1,18.19,1.02,3.4576993788892943e-10,,695000.0,,0.003650132250331216,,,,,,8.203905050143279,-122.57226372198767,19.205298013245038,-1
2890,永豐金,202212,2022,0.0081493,17.95,11.63,1.29,7.981953554556588e-10,,0.0,,0.0,,,,,,3.4015605612830457,,5.571030640668524,-1
2891,中信金,202212,2022,0.005762999999999999,22.6,11.05,1.34,2.310191862576655e-09,,1720481000.0,,68.96826663053525,,,,,,-13.160799728425431,-562.5645258425999,19.247787610619458,-1
2892,第一金,202212,2022,0.0085936,26.2,17.79,1.61,5.523988945336962e-10,,6706772000.0,,43.11130886577856,,,,,,7.776676651837167,349.7573092238589,4.3893129770992445,-1
2912,統一超,202212,2022,0.127451,273.5,29.34,8.18,1.6816452428239075e-09,4288161577.608143,674099000.0,0.374277592576879,0.8894362355276563,19.471308833010962,,,,,9.806972611245413,38.48465798902146,-1.8281535648994516,-1
3008,大立光,202212,2022,0.17175,2290.0,11.47,1.8,1.1935273085649953e-08,0.0,0.0,-11.234215644776809,0.0,18.680275338238786,,,,,1.5313411427527956,,3.2751091703056767,-1
3017,奇鋐,202212,2022,0.0660665,114.5,10.44,2.69,4.470895883174249e-09,406948977.48399097,98502000.0,0.040359975248047374,0.6665892491420461,0.08329862557267806,,,,,18.552306282611685,6.700896919277266,164.19213973799128,1
3034,聯詠,202212,2022,0.190377,297.0,5.51,3.13,8.491330637634581e-09,0.0,0.0,-1.0050418460420512,0.0,1.1460430540498685,,,,,-12.780890848122672,,71.71717171717171,1
3036,文曄,202212,2022,0.02835,63.0,7.25,1.11,1.8004053598378745e-10,-127910233.39317773,-35623000.0,-0.6732633307363254,-0.022622871299296157,2.1069692058346843,,,,,27.794299979980195,33.14520650345729,87.3015873015873,1
3037,欣興,202212,2022,0.11260699999999998,159.5,6.51,2.26,3.069173173081939e-09,1835242903.930131,672433000.0,-0.6313109357218265,1.8327575766115851,57.104843001596606,,,,,37.71694212936156,151.39655823447825,10.344827586206897,-1
3044,健鼎,202212,2022,0.061267,98.5,8.15,1.2,4.178456305679105e-09,-125812.98645911076,-59000.0,2.5310395324373753,-0.0004023845170076341,2.839506172839506,,,,,6.479116466992818,321.42857142857144,96.44670050761421,1
3045,台灣大,202212,2022,0.1752142,94.1,24.22,4.34,3.462649859867917e-09,1706921005.385996,570453000.0,-0.9269525267479386,1.1273509798356716,2.889640332001229,,,,,9.927006245526426,14.465589270449986,5.419766206163665,-1
3189,景碩,202212,2022,0.08678250000000001,130.5,6.62,1.43,1.0074359821202099e-08,587867953.2757745,289378000.0,-1.6590871230567688,3.3593156412177807,0.45211672831894784,,,,,22.16710423175956,69.00353918213355,-22.988505747126435,-1
3231,緯創,202212,2022,0.016774999999999995,27.5,6.71,0.89,6.357675501490883e-11,10701069819.819818,1900510000.0,-0.944827136925498,0.7202876821066135,8.110831234256926,,,,,17.34410292800468,46.2075852142251,237.45454545454544,1
3324,雙鴻,202212,2022,0.11771,158.0,9.12,2.37,3.4340080279528424e-08,-8603941.811356172,-3667000.0,-1.7467317701609764,-0.10697907941978654,116.75115715230326,,,,,1.4682588386945916,-146.94661374983997,125.63291139240506,1
3443,創意,202212,2022,0.55278,740.0,29.84,12.79,6.838897314101579e-08,7407185185.185186,2699919000.0,1.0872483354328322,33.402924847845114,82.17240459033894,,,,,44.13077894495665,67.14483906254934,120.27027027027026,1
3481,群創,202212,2022,0.028513799999999992,12.6,0.0,0.4,5.951174397807219e-10,13275027.330938622,8500000.0,1.748685781798704,0.017740526475377317,58.640406607369755,,,,,-33.2151833410094,-31.528918962461738,0.39682539682540247,-1
3533,嘉澤,202212,2022,0.29803199999999996,887.0,15.15,4.17,4.237918501064129e-08,53888248.4051956,0.22033359003303782,-2.9359507396293414,0.49849918428828177,0.31683765841882916,,,,,29.618750193253153,11.988883209813439,4.509582863585118,-1
3653,健策,202212,2022,0.358094,397.0,22.63,6.08,1.0462737742015127e-07,-7734959.800388134,-4185000.0,-2.5881173914885474,-0.12227671351749346,0.2864303616183316,,,,,37.6710771710018,-124.81323372465314,62.468513853904284,1
3661,世芯-KY,202212,2022,0.32757,895.0,33.76,4.43,7.148857158383294e-08,-1566736.5478686234,-1121000.0,1.196452043819786,-0.024464599549860095,26.671790930053806,,,,,25.80186031768401,-100.13280055157838,244.1340782122905,1
3665,貿聯-KY,202212,2022,0.0752895,253.5,10.61,1.76,5.535771623235925e-09,-4858471.49211484,-0.006138921729437715,-1.5267184552852044,-0.01766841220971839,132516045751.63397,,,,,88.9434497052698,-35.176692743458325,7.297830374753452,-1
3702,大聯大,202212,2022,0.0254584,48.4,7.66,1.08,1.4424967191761106e-10,-31775271.512113616,-7607000.0,-0.832825637200505,-0.004310197240507131,326.1426740709099,,,,,3.2547143596755257,-120.1991502920871,51.446280991735534,1
3706,神達,202212,2022,0.04201984999999999,29.95,3.47,0.62,3.327599631159367e-09,-431686.69336893637,-291000.0,2.500206688863414,-0.0023044620403627715,0.8032737193088814,,,,,9.825194304356044,-124.45378151260505,38.23038397328881,-1
3711,日月光投控,202212,2022,0.060088,101.5,5.21,1.4,3.3868185717848985e-10,1894115528.1101248,736148000.0,0.24687059863444274,0.4149247300596308,149.8720573183214,,,,,20.828039322449854,-22.081199200222702,26.108374384236456,-1
4904,遠傳,202212,2022,0.12857300000000002,67.0,23.79,3.53,5.2761270118022125e-09,93841513.57279955,0.04030471203155027,-0.5904347776843707,0.14044174970788492,5.302818866871337,,,,,4.412091256767292,-6.863332063353833,22.388059701492537,-1
4938,和碩,202212,2022,0.024926800000000002,61.7,9.46,0.93,6.977409819753447e-11,3808857416.2679424,995064000.0,0.5000525556261015,0.2785343214886445,0.7238508867173363,,,,,8.852073061131382,-32.10571994694352,31.76661264181522,-1
4958,臻鼎-KY,202212,2022,0.049852,121.0,6.91,1.06,9.423421993622727e-10,3902305214.1749196,1635261000.0,-1.8398356243081342,3.0911005521771426,108.94129206583148,,,,,14.444956513663554,-19.816170521577526,-14.87603305785124,-1
5269,祥碩,202212,2022,0.29721999999999993,770.0,15.42,2.98,2.949052883914157e-07,,463730000.0,17.869641186328508,46.01185296606932,,,,,,-16.484106804158927,-27.888323546974526,96.75324675324676,1
5274,信驊,202212,2022,1.56114,2205.0,31.14,15.48,1.176702919333357e-06,1110276378.6646004,859687000.0,-3.6391607189831663,64.79855763179059,29.802699896157836,,,,,46.299080710940935,25.98361616694511,30.839002267573694,-1
5483,中美晶,202212,2022,0.050876,161.0,10.78,2.67,2.3992317704765748e-09,19737913561.847992,3311035000.0,11.445834239757462,15.614317881043924,33.05033353547605,,,,,18.68146750420676,304.241746462159,14.596273291925465,-1
5871,中租-KY,202212,2022,0.04264000000000001,205.0,14.08,2.76,1.8374039688184277e-09,2785841989.29808,442531000.0,3.3293811624294847,1.9069142019821468,503.5975609756098,,,,,20.59918515595236,46.432589474798824,-10.975609756097562,-1
5876,上海商銀,202212,2022,0.0094963,48.95,12.04,1.29,,-558255897.0693352,-39050000.0,,,1376.2481089258697,,,,,14.289777497541278,-183.93878165169167,-6.026557711950976,-1
5880,合庫金,202212,2022,0.007466012483596802,23.85307502746582,18.71,1.81,5.343989956520066e-10,,327106000.0,,2.3413451056477705,,,,,,-4.203065561220265,-479.0643505266939,4.4101171280935745,-1
6139,亞翔,202212,2022,0.0200355,35.15,9.88,1.01,1.8266325959033398e-09,253019158.7756001,57448000.0,1.0604051002576094,0.5237522865386691,128.68582195007065,,,,,62.84185453774913,25.96864378905821,301.1379800853485,1
6239,力成,202212,2022,0.051886800000000004,85.2,6.02,1.16,2.819532079874679e-09,652905724.3132033,269748000.0,-0.8822163877898309,1.465812382883575,0.464774951076321,,,,,3.383379751549831,-59.9340522235095,34.97652582159624,-1
6415,矽力*-KY,202212,2022,0.134145,495.0,25.5,5.53,2.855171330499836e-08,-73788442.81541723,-64421000.0,4.453850176563225,-1.3711505630633267,14.766748509294986,,,,,17.660117615993066,404.2345021916093,-15.353535353535353,-1
6446,藥華藥,202212,2022,2.0352,530.0,0.0,25.07,2.4178688491481267e-06,1049603337.3400269,742227000.0,-4.48123098417194,88.17843663014281,0.0,,,,,370.70678642646067,245.6736478839786,-32.075471698113205,-1
6488,環球晶,202212,2022,0.134136,486.0,15.99,3.71,7.294847902181951e-09,25367115415.657787,7857464000.0,13.092592185719946,42.73200690110798,19.96209728363866,,,,,14.449309809005184,,19.753086419753085,-1
6505,台塑化,202212,2022,0.18427980667114258,84.30000305175781,23.97,2.34,9.491782927453044e-10,-204742146.59685865,-156423000.0,0.21467687069083524,-0.08056949850780858,0.026705835224996664,,,,,41.19603087629824,456.5664472513787,-0.9489952820839559,-1
6515,穎崴,202212,2022,0.30835700000000005,449.5,15.48,4.4,1.8041425003261836e-07,1193704950.920685,833027000.0,-1.2480977508847908,48.73894267421267,1.334560515416475,,,,,76.77583773046793,81.59101709472509,73.74860956618465,1
6669,緯穎,202212,2022,0.056176664733886716,295.6666564941406,10.85,3.93,6.424639850725268e-10,20781748587.570618,7356739000.0,-0.5780815122025256,8.41352878008688,14.025974025974028,,,,,52.3716898332214,61.299205183507645,103.49494060167798,1
6770,力積電,202212,2022,0.080036,34.0,4.86,1.36,5.572679194541899e-09,9489655826.301317,5004370000.0,-2.7978559291563165,34.84400592332156,1.2718023255813953,,,,,25.773454962125886,-47.71633717543874,-12.94117647058823,-1
6789,采鈺,202212,2022,0.3327240000000001,238.0,29.82,3.67,1.7361611533915843e-07,,538097000.0,0.2926788542267283,28.07801986500977,,,,,,4.9210560449552965,-40.03882287786282,32.142857142857146,-1
6805,富世達,202212,2022,0.18172399999999997,181.0,,,7.889726865682656e-08,1416991789.0022392,23.532797305498452,0.8293321883090298,24.724927158827402,165.88673225206063,,,,,,1.229711449754789,123.75690607734806,1
8046,南電,202212,2022,,286.5,,,,,,,,,,,,,,,-12.914485165794066,-1
8210,勤誠,202212,2022,,73.80000305175781,,,,,,,,,,,,,,,275.338737866627,1
9904,寶成,202212,2022,,32.599998474121094,,,,,,,,,,,,,,,-5.521470310771465,-1
9910,豐泰,202212,2022,,169.19642639160156,,,,,,,,,,,,,,,7.8627982234137725,-1
9914,美利達,202212,2022,,188.5,,,,,,,,,,,,,,,-1.5915119363395225,-1
9921,巨大,202212,2022,,231.5,,,,,,,,,,,,,,,-20.302375809935207,-1
1101,台泥,202312,2023,0.055452800000000003,34.4,29.53,1.15,1.9561539559708032e-09,1386098822.4936721,629774000.0,1.352849390347515,2.2215918789809646,1.852640545144804,,,,,0.4306561188926805,135.62419793549063,-3.1976744186046555,-1
1102,亞泥,202312,2023,0.043959899999999996,41.55,14.44,0.87,2.20419838572687e-09,-1786145801.2919102,-871014000.0,2.413001029447225,-4.367361283227451,0.518887505188875,,,,,-10.071474410809621,205.08050703495235,3.2490974729241917,-1
1216,統一,202312,2023,0.0653097,74.3,21.91,3.34,4.4351554979383357e-10,7383520470.703605,0.4661405182130458,1.3376126430939277,1.0226295901718894,12.260536398467435,,,,,11.404702832523018,-41.20879914577464,15.208613728129203,-1
1301,台塑,202312,2023,0.0988575,80.7,176.0,1.44,2.070624404557374e-09,2590794721.4076247,1766922000.0,-3.4186777097175507,3.7009147653433723,0.4552352048558421,,,,,-22.83535453864599,35.79767942493639,-48.946716232961585,-1
1303,南亞,202312,2023,0.08178809999999999,68.1,96.38,1.44,1.2983895499803323e-09,200061970.29071358,109764000.0,-1.3822827987026534,0.17425081468336007,83.03621692625258,,,,,-28.00126616852403,-93.70204698964686,-42.65785609397944,-1
1304,台聚,202312,2023,0.031046400000000002,19.8,32.38,0.89,2.4198788860220243e-09,-3633598559.2665358,-1109701000.0,-10.465104768743045,-8.649447342357009,116.52117685095378,,,,,-20.26311879770242,43.86907239082775,-35.35353535353536,-1
1305,華夏,202312,2023,0.07642439999999998,23.4,39.82,1.34,2.3721909066077318e-08,10745673.643200146,5930000.0,-1.5637803878721661,0.1840654565319957,80.71589205397302,,,,,-19.987689370105155,-67.36917404941396,-42.735042735042725,-1
1308,亞聚,202312,2023,0.09021154999999997,24.05,24.38,1.02,5.378975430412004e-08,198724617.4434165,170774000.0,-18.590566890503567,10.182611319206684,16.31964638827498,,,,,-30.1356025110873,-79.1396354743707,-34.719334719334725,-1
1326,台化,202312,2023,0.067008,64.0,389.38,1.09,7.649512244276798e-10,-737815054.4959129,-0.14924578608672287,-0.9462024717486439,-0.4945846663490482,56.395843978879235,,,,,-12.968403143535113,-77.6808758573579,-47.34374999999999,-1
1402,遠東新,202312,2023,0.02640035,30.95,29.16,0.77,3.9425330854408914e-10,3386377605.3552403,0.3366509371031748,1.1505084911703287,1.6620140166243962,2.956830277942046,,,,,-4.12846342440758,-3.3872909745449653,10.33925686591276,-1
1503,士電,202312,2023,0.1016785,104.5,26.57,1.94,1.3633985382135354e-08,39370683.03914045,23085000.0,-0.6159385893068716,0.3095448423674569,14.98170934486199,,,,,3.659536903395244,-36.2680139141958,90.9090909090909,1
1504,東元,202312,2023,0.0752025,46.25,17.21,1.25,5.235370098425864e-09,126968618.57004206,78492000.0,1.3330326808506134,0.5464375117391613,2.503610977371208,,,,,2.352929952827232,18.098791808976422,15.459459459459456,-1
1513,中興電,202312,2023,0.136406,120.5,37.22,3.9,2.3330609268138666e-08,-18816229.11694511,-5913000.0,-0.08575845261238307,-0.10113476870702456,32.79878971255673,,,,,14.549818310950013,-485.7142857142858,30.70539419087137,1
1519,華城,202312,2023,0.593085,285.0,44.01,17.3,1.0568140571406781e-07,-15949017.1990172,-5193000.0,0.8590150158347928,-0.09253370762591435,47.87610619469027,,,,,55.158246696321946,108.38683788121992,98.59649122807016,1
1590,亞德客-KY,202312,2023,0.3705300000000001,1035.0,30.57,4.86,5.037256365393793e-08,-108695.65217391305,-77000.0,0.3056911630158011,-0.001046794429966054,0.14467592592592593,,,,,12.275811819102135,-18.085106382978722,-23.574879227053138,-1
1605,華新,202312,2023,0.05813939999999999,38.3,29.06,1.08,1.3416815061234174e-09,-444910146.5302737,-0.09834628044111304,0.5607635801942781,-0.5570458794502648,503376996399.46936,,,,,4.71294595502334,48.49679796743216,-33.42036553524804,-1
1717,長興,202312,2023,0.0613312,29.6,23.66,1.37,5.700534908470701e-09,-7733300.285041516,-3120000.0,1.184364499923319,-0.028999381904199796,2.2091310751104563,,,,,-14.892523764321963,-179.42973523421588,-0.3378378378378426,-1
1722,台肥,202312,2023,0.07466640000000001,63.6,15.76,1.21,2.8368757679538786e-08,463827920.5787286,301349000.0,1.2016744719022916,11.449456191769434,0.0776276975624903,,,,,-2.0174641930338133,-50.84879286779122,-12.42138364779874,-1
1802,台玻,202312,2023,0.06103795000000001,18.95,0.0,1.13,5.076113911356133e-09,-166631474.1035857,-83649000.0,1.3207903202641464,-0.695652217302562,2.4309607156748347,,,,,-2.551548304794349,-2.5649089701925476,6.332453825857516,-1
2002,中鋼,202312,2023,0.060268,26.0,0.0,1.34,6.818090697485203e-10,-953579319.4874061,-431590000.0,0.09548585107030946,-0.4882557516638413,1.2894619831036016,,,,,-20.62179136946547,-64.74585962547734,-18.461538461538467,-1
2049,上銀,202312,2023,0.1517425,227.5,38.46,2.4,2.6354341430204002e-08,-46468384.07494145,-29763000.0,1.859223520176179,-0.5169179788043308,0.3889234598630989,,,,,-17.50959896568174,-34.63278573311078,3.296703296703297,-1
2059,川湖,202312,2023,0.412828,884.0,30.9,5.47,2.2138030481700092e-07,1613916985.0417664,1246186000.0,-23.263143161887847,66.82711360147063,37.00506918755994,,,,,-26.56613134940864,6.2461900738582266,69.11764705882352,1
2105,正新,202312,2023,0.106113,46.5,22.23,1.71,4.6711382310123556e-09,-17019855.912844844,-9686000.0,-1.3129572813132946,-0.04263817336762289,0.8900523560209425,,,,,-3.158177528774775,59.75589642091374,7.526881720430108,-1
2106,建大,202312,2023,0.066202,31.6,0.0,1.47,7.730577656386203e-09,0.0,0.0,-1.4344576001718892,0.0,1.2805025368446483,,,,,-11.83935581235771,-100.0,-9.018987341772156,-1
2204,中華車,202312,2023,0.1227875,104.5,50.0,1.83,1.1371791622007619e-08,-12941176.470588237,-8833000.0,8.717087791481605,-0.08180558721139637,35.056967572305,,,,,29.52671902512678,-66.01908132645995,-18.94736842105263,-1
2207,和泰車,202312,2023,0.086875,695.0,42.48,6.31,1.2508609342847699e-09,4570334777.471445,580204000.0,,0.8354008834713792,2.530612244897959,,,,,14.238855792005477,-25.842667907300143,-11.654676258992806,-1
2301,光寶科,202312,2023,0.136836,108.0,18.03,3.22,3.7073853279973676e-09,-42432202.359236285,-17446000.0,2.531521350425049,-0.047267564407204296,0.04613610149942331,,,,,-14.735025202339902,-169.5198246662682,-2.314814814814815,-1
2303,聯電,202312,2023,0.11232200000000003,49.7,9.83,1.88,2.0437685474788716e-09,-3401872.2835172187,-2035000.0,4.051355102501574,-0.0037028088834952216,0.9147890902930713,,,,,-18.536637876503836,-103.91459074733096,-10.261569416498997,-1
2308,台達電,202312,2023,0.187866,319.5,25.18,4.12,1.878276268158415e-09,1086212322.9633217,448660000.0,2.599721876820565,0.44856835748456586,4.312063808574278,,,,,6.281794026358045,-66.0124341796767,21.5962441314554,1
2313,華通,202312,2023,0.11939759999999999,72.1,17.54,2.18,5.932309497490493e-09,7064062860.136196,3371324000.0,-1.1777957837424027,16.75053550851746,100.16012810248198,,,,,-13.235964742021157,-22.78321989367509,-14.97919556171983,-1
2317,鴻海,202312,2023,0.036984,100.5,11.24,0.98,1.996898417852535e-11,-1104004570.122822,-386512000.0,0.9701625143521606,-0.020869165078980612,156.41718454471766,,,,,-5.683891104923378,60.40504648074369,95.02487562189054,1
2324,仁寶,202312,2023,0.02904495,30.35,24.91,1.43,1.2018375944318256e-10,1227867379.6791444,287014000.0,-0.2490131508113843,0.11876219973808047,0.5579912315663611,,,,,-15.838989461891495,10.08472658512356,24.546952224052703,1
2327,國巨,202312,2023,0.084177,597.0,14.83,1.83,3.076483378887109e-09,-890811.3163432312,-0.00025487834637963325,4.240117523075818,-0.0013924708261829103,704942603159.6322,,,,,-10.499699307351118,-125.11535926170072,-12.897822445561138,-1
2330,台積電,202312,2023,0.291816,579.0,17.17,4.59,4.665108526983766e-10,-202337662.33766234,-122303000.0,2.889792505431596,-0.019551935746350283,60.9657622739018,,,,,-2.1878462502365803,-124.80041529030781,78.75647668393782,1
2344,華邦電,202312,2023,0.0618481,28.1,0.0,1.4,3.2256789245709832e-09,648844231.1537693,324487000.0,1.1484969308690998,1.6923573678047743,95.45361875637106,,,,,-22.43210148952738,-40.71813403536593,-43.594306049822066,-1
2345,智邦,202312,2023,0.6228319999999998,536.0,32.38,12.61,2.836683944742887e-08,0.0,0.0,-2.2710569124427424,0.0,4.702562896778745,,,,,13.142148260883335,,31.343283582089555,1
2347,聯強,202312,2023,0.055378399999999994,68.2,15.43,1.66,4.848950818012216e-10,383449266.11359286,0.1097866603859582,0.32788803247689585,0.10522387188018834,215.87708066581305,,,,,-9.51226803694306,109.75528869650213,10.850439882697934,-1
2356,英業達,202312,2023,0.06472885,41.95,34.29,3.12,5.054127126118852e-10,-276589247.31182796,-64307000.0,-0.44965664978080877,-0.05021188436057879,24.185667752443,,,,,-7.594779704713739,154.4997625455121,16.6865315852205,1
2357,華碩,202312,2023,0.060528,388.0,44.46,1.56,5.037230717500287e-10,1882349653.4764137,841975000.0,2.27212743487997,0.7007041920049075,1.1262724713017112,,,,,-10.811958592972438,372.29529990520155,55.154639175257735,1
2360,致茂,202312,2023,0.2760375,216.5,22.33,4.21,5.493817110995058e-08,0.11225893650903872,0.0673548679741428,-0.3179811293116625,0.23033082615784378,7.26603047045036,,,,,-18.25559968497049,-76.00854098428624,97.92147806004618,1
2368,金像電,202312,2023,0.412182,229.5,31.59,7.0,4.827695173839168e-08,5049512350.936967,2371251000.0,-0.6082669632904627,27.773354995272236,99.88007195682592,,,,,-7.874026497570663,7.598968320880517,-16.55773420479303,-1
2376,技嘉,202312,2023,0.250428,246.0,35.9,4.68,5.492298833271398e-09,66893529.26011859,38922000.0,0.25819033021342475,0.08536236171218449,13.775322283609578,,,,,25.144374633556275,-2096.0,11.178861788617885,-1
2377,微星,202312,2023,0.166685,185.0,23.48,3.47,3.391009346540079e-09,9549270053.234684,13.39519723145214,-1.1602588148696467,10.765395270928902,1.27591706539075,,,,,-0.1728977612949656,60.05371693353738,-7.027027027027027,-1
2379,瑞昱,202312,2023,0.204744,449.0,26.55,5.69,9.065435768011025e-09,-2925.687536571094,-1000.0,4.996235354021729,-4.427693005905436e-06,0.8016627078384797,,,,,-17.4068049189002,-102.27272727272727,9.57683741648107,-1
2382,廣達,202312,2023,0.1156,200.0,22.54,4.77,4.0153374637053523e-10,800705042.3917894,179438000.0,0.30303397544102206,0.06232734635055027,48.70550161812297,,,,,-15.45588686011401,90.24385072094996,46.5,1
2383,台光電,202312,2023,0.269966,389.0,26.84,5.25,2.0956606365881824e-08,0.0,0.0,0.5973074510972282,0.0,136.35074450484518,,,,,1.210851104925248,,29.562982005141386,1
2395,研華,202312,2023,0.4321355,354.5,28.77,6.91,2.8547149397335352e-08,-45919949.37509888,-29026000.0,0.252629114537662,-0.1917476250868202,1.9249753208292202,,,,,-4.835226291376504,-3506.8075117370895,-2.1156558533145273,-1
2404,漢唐,202312,2023,0.107632,248.0,10.61,4.33,5.929502973868969e-09,314954703.83275265,90392000.0,-1.4167684418136395,0.4979742389010366,182.40942819729375,,,,,61.100769154061666,106.78516688399333,77.82258064516128,1
2408,南亞科,202312,2023,0.1168145,73.7,0.0,1.4,1.3420817469897097e-08,-1332108568.864962,-1187708000.0,5.981965947064664,-13.6455767696104,13.22463768115942,,,,,-52.62439139549371,-214.54323816577752,-55.156037991858895,-1
2409,友達,202312,2023,0.031880099999999995,16.45,0.0,0.85,5.032709589240782e-10,79445959.21038282,36422000.0,-0.4605309488804758,0.05749710592480192,4.616511968734734,,,,,-6.3696844997932045,-79.48206610220096,-4.863221884498474,-1
2412,中華電,202312,2023,0.1746,120.0,25.1,2.49,2.8221941094763687e-09,349022281.5772826,248277000.0,-0.03050426531159108,0.4013092135844584,3.49313066354867,,,,,1.5850765606855832,-38.46228203888909,2.5,-1
