證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,淨值報酬率─稅後,資產報酬率 ROA,營業利益率 OPM,利潤邊際 NPM,負債/淨值比,流動比率,速動比率,存貨週轉率 (次),應收帳款週轉次,營業利益成長率,稅後淨利成長率,Return,ReturnMean_year_Label,year
3006,晶豪科,200712,14096,53.9,0.538746515157219,1.9765,1.7713,0.097512,0.12399,0.10226,0.11186,0.27155,447.29,349.06,3.59,11.77,184.88,83.14,-63.9703,-1,2007
3008,大立光,200712,54058,382.7,0.700824730771237,4.754,8.1791,0.23003,0.25392,0.49586,0.43687,0.10388,663.69,592.79,4.06,3.05,-29.09,-33.94,-49.9686,1,2007
3009,D 奇美電,200712,308819,40.59,0.167560930211271,1.3396,1.1121,0.072065,0.16211,0.14625,0.11959,1.2494,93.02,65.14,8.17,6.87,467.42,922.1,-73.3925,-1,2007
3010,華立,200712,13617,49.59,0.581093227578492,1.6867,0.45147,0.097741,0.21829,0.067843,0.061029,1.2334,144.79,94.33,6.66,4.31,21.04,7.76,-62.4723,-1,2007
3019,亞光,200712,23011,80.5,0.618091239046974,1.3227,0.60241,0.094986,0.13531,0.070628,0.06455,0.42451,202.93,162.8,13.04,8.68,4.25,-1.22,-53.3168,-1,2007
3031,佰鴻,200712,13759,64.86,0.17991487850424,3.6194,3.058,0.13966,0.18511,0.18587,0.15638,0.32547,286.86,209.55,6.88,3.07,56.79,73.03,-72.9571,-1,2007
3034,聯詠,200712,67146,94.22,0.675861618952774,2.9243,1.4115,0.28275,0.43469,0.20985,0.20985,0.53737,245.05,219.83,9.58,3.49,19.44,20.84,-70.5477,-1,2007
3035,智原,200712,24983,60.97,0.901348123034512,3.1888,3.7359,0.21194,0.26232,0.23294,0.30737,0.23774,287.03,249.07,8.08,4.87,-3.13,15.05,-60.1935,-1,2007
3037,欣興,200712,60254,49.84,0.800522765803851,1.8569,1.1142,0.096611,0.17724,0.15337,0.12187,0.83458,107.36,84.22,9.56,4.65,29.31,33.06,-73.9165,-1,2007
3041,揚智,200712,17998,55.65,0.63020512499975,3.3164,4.2159,0.11818,0.1445,0.2477,0.18365,0.22272,383.68,319.11,4.45,9.05,117.85,-9.8,-65.1213,-1,2007
3042,晶技,200712,13792,42.45,0.294302626846237,1.993,1.6314,0.14814,0.22272,0.19904,0.18235,0.5035,204.22,162.62,5.88,3.08,24.88,35.32,-57.8563,-1,2007
3044,健鼎,200712,50274,98.62,0.572971367270484,3.167,1.5499,0.13454,0.29846,0.14727,0.14639,1.2184,100.9,67.86,7.26,3.87,26.46,31.14,-69.5903,-1,2007
3045,台灣大,200712,217540,44.02,0.0470777095488339,3.3629,1.6202,0.067459,0.20407,0.32227,0.10005,2.0251,30.68,28.58,306.12,9.87,10.18,-58.24,-5.9746,1,2007
3062,建漢,200712,20053,59.25,0.113948641995189,3.9057,1.6061,0.1045,0.1516,0.062797,0.062332,0.45077,263.83,236.87,35.14,6.01,4.27,89.02,-62.8692,-1,2007
3189,景碩,200712,44410,87.24,0.500498891603951,2.1509,2.9246,0.19175,0.21901,0.28958,0.29777,0.14219,502.92,461.73,10.34,5.76,-4.71,-1.33,-66.9647,-1,2007
3195,統寶,200712,30837,15.04,0.159047554722395,2.5842,1.7052,-0.10491,-0.22487,-0.13888,-0.14839,1.1434,87.85,62.46,9.24,6.16,-19.05,5.67,-72.6064,-1,2007
3227,原相,200712,28512,206.24,0.643698049421405,4.863,5.1612,0.27627,0.32596,0.33887,0.34595,0.17985,589.52,529.15,5.82,9.57,18.5,11.24,-48.2739,1,2007
3231,緯創,200712,83330,43.34,0.829914141021523,1.8295,0.20887,0.06079,0.19572,0.027957,0.023035,2.2196,119.75,84.35,14.56,7.43,15.19,27.33,-53.3456,-1,2007
3293,鈊象,200712,13799,174.24,0.87757393430766,4.2498,3.9808,0.3476,0.41885,0.49175,0.40054,0.20498,508.66,439.91,3.13,9.19,66.34,67.39,-37.3221,1,2007
3311,閎暉,200712,19142,96.56,0.281820237560867,3.5074,1.6344,0.147,0.30524,0.18183,0.14483,1.0764,185.79,169.25,13.74,4.52,31.46,23.37,-63.4942,-1,2007
3356,奇偶,200712,14389,243.47,0.829055908778801,8.8086,7.9591,0.47064,0.51269,0.4761,0.46327,0.08936,1164.01,1010.9,4.18,18.85,27.26,26.94,-58.1797,-1,2007
3367,英華達,200712,30056,44.22,0.973704902674984,1.5344,0.22036,0.085826,0.24413,0.039469,0.035067,1.8445,126.37,91.95,10.6,6.37,47.12,58.17,-59.498,-1,2007
3376,新日興,200712,22200,141.11,0.52331331841201,3.4765,3.0623,0.17045,0.26837,0.29836,0.23643,0.57446,220.77,194.71,10.7,2.56,23.93,28.4,-53.1359,-1,2007
3443,創意,200712,25228,188.24,0.402351616935948,9.3979,3.0955,0.20193,0.31817,0.10564,0.10482,0.57566,217.18,140.31,7.51,8.79,231.82,208.72,-42.9186,1,2007
3452,益通,200712,18924,150.21,0.444330358699235,2.9815,1.5251,0.062976,0.17379,0.10034,0.12831,1.7597,98.35,54.21,6.07,8.55,-20.09,4.9,-54.537,-1,2007
3474,華亞科,200712,85774,25.22,0.584523478528556,1.1708,1.8355,0.0064362,0.012895,0.068987,0.020208,1.0035,98.98,69.34,9.65,6.12,-80.09,-94.16,-68.636,-1,2007
3481,奇美電,200712,302612,92.52,0.502200615409473,2.6624,1.6144,0.10933,0.16943,0.10866,0.10273,0.54976,264.08,216.52,8.59,7.04,268.14,470.39,-74.6757,-1,2007
3514,昱晶,200712,36432,168.28,0.619815927260871,2.8561,2.814,0.040636,0.072376,0.089155,0.071311,0.7811,191.18,36.11,6.81,18.05,9552.82,50209.92,-70.0321,-1,2007
3515,華擎,200712,18918,137.02,0.755914120907961,1.9936,1.4871,0.20147,0.23801,0.22134,0.17754,0.18137,761.73,487.89,2.2,13.18,-12.4,-5.96,-67.8587,-1,2007
3518,柏騰,200712,15458,164.65,0.451874609042501,2.9271,6.0489,0.20062,0.23761,0.50452,0.49095,0.18436,494.83,473.26,14.89,2.01,64.4,60.93,-70.744,-1,2007
3532,台勝科,200712,118717,148.82,0.932468675920979,5.1176,11.4477,0.18674,0.22339,0.29948,0.4999,0.19626,130.01,83.01,4.89,8.85,51.13,151.17,-58.9504,-1,2007
3702,大聯大,200712,27813,27.97,0.559477405987276,1.4227,0.14059,0.054073,0.17752,0.027788,0.01791,2.2829,158.7,98.36,9.77,7.24,43.88,86.87,-55.6668,-1,2007
4725,信昌化,200712,27328,83.81,0.720343206000748,3.3863,1.3363,0.21944,0.33314,0.17469,0.13148,0.51815,225.9,197.43,25.64,9.66,272.99,330.85,-78.0456,-1,2007
4904,遠傳,200712,165354,39.75,0.936120177502068,2.0208,2.5031,0.12036,0.14449,0.23506,0.18145,0.20053,137.71,121.87,40.83,10.13,-9.2,-12.25,-18.0377,1,2007
5009,榮剛,200712,15136,42.64,0.0590953126800806,2.1766,1.109,0.08529,0.19142,0.14681,0.1115,1.2443,188.73,75.25,2.28,5.35,25.46,36.24,-77.2045,-1,2007
5203,訊連,200712,13875,110.68,0.726629532306514,2.6221,3.1915,0.19667,0.23708,0.30549,0.2885,0.20548,540.39,538.45,5.28,11.02,24.45,18.93,-1.6534,1,2007
5346,力晶,200712,107907,13.8,0.763262775333742,1.0376,1.3855,-0.054936,-0.11906,-0.15377,-0.15899,1.1673,84.17,61.57,8.15,9.21,-142.91,-144.95,-71.6667,-1,2007
5347,世界,200712,41321,20.74,0.43898966680559,1.5139,2.2087,0.15942,0.18543,0.31452,0.27052,0.16315,366.62,306.57,7.0,6.25,40.26,43.14,-66.1041,-1,2007
5371,中光電,200712,30278,33.68,0.70223663266789,1.3069,0.29671,0.07569,0.17447,0.053069,0.04321,1.305,146.89,118.29,10.47,4.34,-13.95,0.22,-55.196,-1,2007
5387,茂德,200712,58350,8.7,0.841086330045423,0.76182,1.2151,-0.043342,-0.095943,-0.14022,-0.15291,1.2136,101.34,53.67,4.96,5.94,-140.42,-151.77,-72.069,-1,2007
5483,中美晶,200712,52572,178.6,0.74246975698728,5.7837,4.8851,0.16197,0.2948,0.2715,0.24896,0.82015,134.11,77.55,4.09,6.56,89.62,102.93,-71.8365,-1,2007
5522,遠雄,200712,55630,66.61,0.354506244400439,2.8035,2.7299,0.12192,0.26797,0.2668,0.26117,1.1979,169.84,12.46,0.44,10.95,31.7,27.3,-68.6233,-1,2007
5531,鄉林,200712,16432,37.92,0.459875628942314,2.1718,1.7531,0.14652,0.34653,0.28133,0.28031,1.365,162.34,17.12,0.48,3.05,42.84,42.88,-69.5939,-1,2007
5608,四維航,200712,18365,39.24,0.0506464976705434,1.9571,3.8929,0.12844,0.26994,0.46832,0.53688,1.1017,113.94,87.75,0.0,453.79,33.63,29.07,-28.16,1,2007
6116,彩晶,200712,73240,12.34,0.991187788329793,0.91543,0.80078,0.13617,0.2078,0.13852,0.18339,0.52602,158.83,135.6,12.5,5.08,324.8,400.3,-65.316,-1,2007
6121,新普,200712,30151,108.84,0.375471662697547,2.3889,0.87478,0.13925,0.24328,0.11793,0.089087,0.7471,201.92,141.97,7.26,5.06,49.21,45.27,-43.2102,1,2007
6176,瑞儀,200712,16126,31.91,0.052192152428901,0.95596,0.38929,0.069674,0.14751,0.077416,0.061335,1.1171,175.03,159.17,14.01,2.56,10.34,11.47,-44.6882,1,2007
6182,合晶,200712,42840,156.69,0.904666479690125,6.9982,3.9769,0.10676,0.17539,0.26167,0.15,0.64275,194.88,140.5,4.21,7.69,123.1,93.51,-75.0718,-1,2007
6191,精成科,200712,13613,31.35,0.637151222525225,1.0077,0.26234,0.06463,0.13298,0.055058,0.039735,1.0576,168.0,130.39,10.37,4.44,-7.88,-13.12,-72.823,-1,2007
6203,海韻電,200712,13650,141.13,0.0681804368270346,6.3773,2.8814,0.26217,0.45539,0.27592,0.20578,0.73699,223.17,186.42,6.11,4.53,126.04,123.11,-83.8093,-1,2007
6239,力成,200712,64252,87.0,0.248949470039808,2.723,1.9804,0.16363,0.3469,0.28998,0.2523,1.12,123.82,105.04,17.8,4.99,36.86,27.83,-44.5172,1,2007
6244,茂迪,200712,61328,191.05,0.399075226726792,2.9361,2.5125,0.13822,0.18165,0.1544,0.1558,0.31415,531.5,352.61,5.97,14.21,10.68,8.14,-67.6158,-1,2007
6286,立錡,200712,34804,217.38,0.445656211439575,6.5733,4.2598,0.36255,0.45091,0.29408,0.29222,0.24372,462.42,371.47,5.75,8.23,38.81,42.54,-48.1553,1,2007
6505,台塑化,200712,897104,81.97,0.24260338627967,2.9359,1.0811,0.1416,0.26957,0.10837,0.099275,0.90374,190.25,120.76,12.14,11.07,42.22,56.51,-24.6554,1,2007
6605,帝寶,200712,18134,97.25,0.325653274948034,2.1407,1.6452,0.12663,0.22202,0.20672,0.17063,0.75322,96.76,52.81,3.25,6.01,14.32,22.52,-59.5373,-1,2007
8008,建興電,200712,22724,22.31,0.961964657805326,0.97042,0.34323,0.041287,0.084388,0.023736,0.030425,1.0439,134.48,96.03,7.9,5.73,-4.17,156.14,-45.8987,1,2007
8046,南電,200712,136873,179.04,0.610307030069875,2.8446,2.7268,0.17012,0.22162,0.22913,0.21244,0.30274,325.53,281.13,9.15,4.39,-17.32,-16.66,-65.7842,-1,2007
8069,元太,200712,27099,38.64,0.484038516812342,2.9723,1.9505,0.081829,0.15476,0.12665,0.10518,0.89121,159.3,95.19,4.51,13.32,386.28,506.35,-63.3799,-1,2007
8076,伍豐,200712,31918,198.22,0.483294567734286,6.1905,5.6505,0.35578,0.53614,0.18754,0.49654,0.50692,198.75,148.55,5.15,3.21,13.13,169.3,-70.3663,-1,2007
8078,華寶,200712,45643,65.95,0.963468465806992,2.9721,0.76067,0.16587,0.31669,0.059852,0.081297,0.90929,194.72,168.01,16.13,6.71,-44.97,-24.4,-74.0561,-1,2007
8131,福懋科,200712,24764,48.62,0.995381776517886,2.4225,2.4129,0.10913,0.19521,0.19219,0.19448,0.7887,103.05,83.76,9.8,5.27,47.09,43.96,-58.0625,-1,2007
8163,達方,200712,25274,66.37,0.992175302495305,1.8529,0.74148,0.079435,0.17465,0.079027,0.069892,1.1987,129.96,92.1,6.97,4.22,19.84,43.47,-74.2956,-1,2007
8299,群聯,200712,22057,126.93,0.961993766916173,2.5705,0.63395,0.17945,0.2791,0.078222,0.068839,0.55534,247.01,166.54,10.94,10.09,37.5,30.18,-62.7905,-1,2007
9904,寶成,200712,76360,22.79,0.862057298433146,1.3038,0.29002,0.024149,0.05239,0.076418,0.024403,1.1694,137.27,96.06,7.69,7.11,22.79,-5.4,-44.6687,1,2007
9907,統一實,200712,20228,11.53,0.22970119787112,0.97054,0.66379,0.034832,0.074893,0.083075,0.052896,1.1502,80.55,33.11,5.47,11.82,50.88,42.69,-24.8916,1,2007
9917,中保,200712,22404,41.83,0.746105469418888,1.9694,1.7517,0.12553,0.18842,0.20116,0.17822,0.5009,139.29,111.05,13.31,11.57,6.69,11.52,0.83672,1,2007
9921,巨大,200712,20341,51.37,0.330202242514021,1.8789,0.43501,0.085249,0.23042,0.069595,0.054788,1.7029,142.9,86.97,4.33,5.2,54.11,80.23,9.7722,1,2007
9933,中鼎,200712,14122,18.25,0.626590974955276,1.1812,0.25528,0.031694,0.12997,0.034852,0.029739,3.1007,133.29,44.93,3.58,16.73,61.99,29.49,9.6438,1,2007
9940,信義,200712,17067,42.89,0.0354234606827885,2.5141,1.7006,0.14188,0.27305,0.21281,0.18868,0.92447,106.53,98.42,0.0,9.4,-12.55,-7.63,-56.2835,-1,2007
9945,潤泰新,200712,20539,25.07,0.890036233228213,1.9586,1.0283,0.047226,0.10908,0.048378,0.063169,1.3098,134.45,30.81,1.58,14.17,-55.79,-23.91,-32.6685,1,2007
1101,台泥,200812,88724,24.4,0.775027813981967,1.1152,1.0235,0.030831,0.063838,0.062754,0.073414,1.0706,111.71,84.44,10.17,8.72,-61.8,-41.97,30.6557,-1,2008
1102,亞泥,200812,82470,26.23,0.7825506477103,1.1726,1.7325,0.050714,0.094744,0.077452,0.16667,0.86819,165.5,133.7,7.33,6.33,-9.37,-25.98,31.91,-1,2008
1103,嘉泥,200812,9254,12.33,0.652519960748294,0.45082,1.1417,0.0077376,0.012776,0.075513,0.036861,0.65116,283.11,251.19,5.68,6.72,-61.79,-79.26,41.9303,-1,2008
1104,環泥,200812,7699,12.3,0.800468374899062,0.64533,0.8711,0.0027747,0.004687,-0.044696,0.0067313,0.68921,106.12,70.32,9.81,4.23,-486.45,-87.6,37.2358,-1,2008
1201,味全,200812,11133,21.64,0.406830134654488,2.2355,0.54331,0.038967,0.10569,0.032714,0.026127,1.7124,118.75,65.15,6.04,12.05,8.41,18.64,98.1978,-1,2008
1210,大成,200812,11306,21.32,0.898376325005631,1.0172,0.12432,0.036428,0.066264,0.019521,0.012525,0.81906,156.24,80.6,11.53,16.78,-15.95,-23.6,51.8293,-1,2008
1216,統一,200812,107887,24.31,0.953813025197927,1.592,0.30278,0.013477,0.038372,0.042327,0.012014,1.8473,106.92,68.06,8.68,22.69,16.35,-61.67,44.5084,-1,2008
1229,聯華,200812,9129,10.5,0.509839453514736,0.59423,1.3174,0.010092,0.013769,-0.044132,0.032401,0.36432,141.07,92.77,5.65,5.05,-319.84,-93.72,42.8571,-1,2008
1301,台塑,200812,249412,37.31,0.702520272153464,1.1844,1.0663,0.066947,0.10937,0.02427,0.09846,0.63372,170.3,125.54,10.06,19.43,-73.84,-58.78,70.3833,-1,2008
1303,南亞,200812,269112,32.49,0.543279946249851,1.0999,0.7679,0.023399,0.039379,0.061459,0.029098,0.68293,256.82,190.01,7.27,7.6,-63.75,-81.34,73.3456,-1,2008
1304,台聚,200812,7660,8.55,0.137303658445877,0.62637,0.11875,0.0017301,0.0037042,-0.010359,0.0014123,1.141,178.11,126.15,7.45,8.32,-121.58,-142.97,104.5614,1,2008
1313,聯成,200812,8311,9.18,0.105561130735275,0.56842,0.26274,0.0018769,0.003661,-0.063305,0.0017224,0.95053,175.3,111.57,7.15,9.75,-229.06,-95.88,78.3224,-1,2008
1314,中石化,200812,11164,6.22,0.728444033957786,0.56494,0.33823,-0.075427,-0.16199,-0.055586,-0.096979,1.1476,280.87,152.59,14.0,15.94,-159.38,-211.45,99.3569,-1,2008
1326,台化,200812,220989,35.91,0.085397830812645,1.1166,0.68063,0.014939,0.028375,-0.022524,0.020981,0.89933,114.12,64.34,6.28,14.82,-125.92,-85.67,81.8992,-1,2008
1402,遠東新,200812,95969,20.12,0.207031948073074,1.0876,0.54115,0.017066,0.0348,0.069155,0.0272,1.0391,102.45,72.86,7.26,7.15,-24.54,-40.47,98.8072,-1,2008
1434,福懋,200812,28639,15.37,0.131830665475512,0.59298,0.61016,0.041243,0.064953,0.036271,0.07096,0.5749,154.16,81.54,4.81,8.0,-32.16,-57.09,63.11,-1,2008
1440,南紡,200812,9707,6.21,0.233373768071567,0.44484,0.58255,-0.0078478,-0.011309,-0.0024761,-0.014852,0.44098,139.99,62.07,4.45,13.21,-103.48,-114.5,95.9742,-1,2008
1503,士電,200812,16671,30.42,0.827142322836315,1.2612,0.9024,0.02918,0.061862,0.05385,0.044903,1.1201,130.28,54.54,2.56,4.55,-17.69,-23.35,30.9665,-1,2008
1504,東元,200812,18413,9.36,0.332117891828341,0.50759,0.36894,0.02773,0.053,0.058721,0.040163,0.91126,179.56,93.87,2.9,5.43,0.87,-33.73,43.5897,-1,2008
1513,中興電,200812,7320,13.65,0.411421827387765,0.90338,0.5551,0.031959,0.0652,0.038856,0.041578,1.0401,128.92,44.44,2.23,8.61,-37.54,-47.0,39.707,-1,2008
1605,華新,200812,20392,6.36,0.97301362389282,0.38038,0.1269,-0.051348,-0.093346,-0.0070494,-0.031833,0.8179,107.09,61.83,8.85,14.35,-142.82,-435.15,87.8931,-1,2008
1704,榮化,200812,14504,18.11,0.796245350725845,0.795,0.2524,0.051252,0.11457,0.018319,0.038452,1.2355,140.33,103.4,11.16,16.21,-60.63,-1.5,99.0613,-1,2008
1710,東聯,200812,11111,12.23,0.938315840253697,0.79005,0.74347,0.075179,0.086074,0.1312,0.086145,0.14491,191.57,152.51,20.73,14.6,-44.95,-58.53,95.2576,-1,2008
1716,永信,200812,7142,25.7,0.801441737777535,1.2704,1.6677,0.076788,0.095215,0.14112,0.12859,0.23997,302.21,190.32,1.66,3.79,-9.06,-4.98,36.4591,-1,2008
1717,長興,200812,14348,13.29,0.0692789725680013,0.72346,0.35299,0.044,0.091123,0.062473,0.045063,1.071,199.55,129.4,5.08,4.06,-35.21,-38.62,125.6584,1,2008
1722,台肥,200812,51156,50.49,0.321023217088951,1.0018,2.9067,0.034589,0.044376,0.016521,0.12873,0.28295,559.57,287.39,4.21,11.72,-1.3,-41.85,122.4797,1,2008
1723,中碳,200812,11916,44.15,0.656694003304474,2.202,1.1821,0.26399,0.31307,0.18998,0.16816,0.1859,413.29,377.13,44.7,21.06,-0.47,-0.46,85.7531,-1,2008
1729,必翔,200812,7753,44.04,0.904721981466327,2.9282,4.6358,0.043872,0.063422,0.10427,0.12635,0.44562,443.19,195.88,1.47,7.61,-59.63,-48.85,65.7584,-1,2008
1785,光洋科,200812,10155,32.19,0.635883198886887,1.165,0.3764,0.06879,0.11337,0.048584,0.036794,0.64805,170.78,52.07,3.66,16.99,-54.75,-55.61,107.8596,1,2008
1802,台玻,200812,36465,17.34,0.446215611691222,0.8762,1.0899,0.020404,0.02981,0.028422,0.041267,0.46097,150.89,75.95,3.82,8.62,-76.33,-69.99,45.6747,-1,2008
1904,正隆,200812,7080,6.42,0.346501990563077,0.42071,0.19396,0.0021444,0.0049172,0.027855,0.0027451,1.293,99.94,61.72,5.1,4.47,-30.06,-82.82,85.9813,-1,2008
1907,永豐餘,200812,11386,6.65,0.753736074133061,0.60127,0.23415,-0.0059441,-0.017845,-0.018435,-0.0077849,2.0022,89.94,55.34,5.97,5.1,34.62,-131.05,97.1429,-1,2008
2002,中鋼,200812,290079,19.87,0.212404896281834,1.0148,0.62979,0.052003,0.094243,0.10277,0.062365,0.81225,139.02,46.26,4.52,35.25,-44.83,-56.67,55.6115,-1,2008
2006,東鋼,200812,18524,18.79,0.135478205681502,0.88674,0.31644,0.052483,0.092598,0.05824,0.033284,0.76435,136.39,67.43,6.14,9.66,-42.66,-60.55,77.5412,-1,2008
2014,中鴻,200812,13102,9.91,0.698199766179566,1.5364,0.25895,-0.10198,-0.45475,-0.07693,-0.07663,3.4591,64.73,6.61,5.29,51.68,-199.6,-240.32,70.5348,-1,2008
2015,豐興,200812,18624,29.31,0.91576570404079,1.3274,0.45141,0.090489,0.15418,0.05745,0.05243,0.70384,104.35,34.31,6.45,34.44,-30.66,-23.68,76.5609,-1,2008
2023,燁輝,200812,13263,8.68,0.104822212658895,0.46121,0.20997,0.015643,0.034602,0.039724,0.017446,1.2119,91.57,46.28,7.7,14.33,-8.01,-40.01,49.1935,-1,2008
2035,唐榮,200812,8627,24.65,0.311475357650453,1.6918,0.41808,-0.094693,-0.40913,-0.10234,-0.11445,3.3206,83.61,36.17,4.03,15.85,-1015.01,-11059.84,56.998,-1,2008
2059,川湖,200812,6908,78.58,0.739479504887487,2.3221,2.4082,0.19053,0.29588,0.35749,0.30691,0.55297,492.64,419.83,4.27,4.69,25.99,24.24,121.4304,1,2008
2101,南港,200812,9344,13.8,0.277611122264388,1.0192,0.93814,-0.03601,-0.067916,0.0051524,-0.062519,0.88605,71.26,25.5,4.22,10.04,-96.21,-129.9,200.7246,1,2008
2103,台橡,200812,15922,21.36,0.84671095888053,1.1628,0.44789,0.12218,0.19989,0.11183,0.089319,0.63594,203.3,154.36,13.03,7.42,-19.53,-24.33,73.1742,-1,2008
2104,中橡,200812,14251,28.63,0.788891319657009,1.0735,0.49713,0.031241,0.063863,0.052779,0.034481,1.0442,194.79,113.3,5.04,5.87,-32.72,-55.61,14.146,-1,2008
2105,正新,200812,42256,19.71,0.28601827249938,1.016,0.40061,0.041779,0.1089,0.088075,0.048116,1.6065,120.46,62.19,5.42,11.72,-14.9,-36.89,191.172,1,2008
2106,建大,200812,7525,11.72,0.575183612467853,0.75273,0.29285,0.025135,0.052523,0.040016,0.020512,1.0897,136.49,82.83,5.86,7.05,-19.42,-10.43,184.5563,1,2008
2201,裕隆,200812,22142,13.93,0.538525574469021,0.37812,0.60697,0.0037415,0.0063134,-0.0074246,0.011201,0.68742,129.49,98.73,3.99,1.93,-132.06,-87.37,168.0546,1,2008
2204,中華,200812,12104,8.57,0.970372902013312,0.31107,0.41103,-0.10232,-0.1365,-0.053491,-0.18943,0.33398,180.39,124.72,5.1,8.28,-787.25,-449.02,157.5263,1,2008
2207,和泰,200812,27582,46.41,0.145732099496291,1.3166,0.31114,0.036394,0.11541,0.043483,0.030871,2.171,108.19,88.8,14.4,2.74,-15.79,-25.52,57.7246,-1,2008
2208,台船,200812,12323,15.95,0.019764663728817,1.0284,0.29802,0.024326,0.08187,0.14498,0.023731,2.3655,159.75,17.95,2.38,84.83,14.15,-54.05,72.2884,-1,2008
2301,光寶科,200812,47857,19.29,0.822182194600976,0.72546,0.18174,0.026022,0.059261,0.026653,0.01916,1.2774,139.62,103.52,8.28,5.62,-40.79,-47.0,134.0591,1,2008
2303,聯電,200812,96499,7.18,0.0735956358081999,0.50421,0.96247,-0.10314,-0.11646,-0.021697,-0.23055,0.12909,528.55,457.46,8.42,8.09,-134.33,-236.31,131.337,1,2008
2308,台達電,200812,138750,57.26,0.691191332858144,2.1446,0.87714,0.087199,0.14122,0.078047,0.071863,0.61951,219.94,190.07,12.17,5.26,-29.17,-28.49,68.2676,-1,2008
2311,日月光,200812,67150,10.34,0.78485459109315,0.78038,0.57572,0.040476,0.085603,0.11909,0.065233,1.1149,183.48,155.96,14.01,6.27,-41.73,-48.5,150.2901,1,2008
2312,金寶,200812,8822,6.05,0.297354293368622,0.44387,0.25723,0.0026425,0.0049389,0.0065101,0.0028984,0.86901,111.0,83.39,13.04,5.54,-71.24,-94.42,57.0248,-1,2008
2315,神達,200812,18041,11.58,0.499648777847273,0.55888,0.26874,0.0087073,0.014756,-0.012473,0.0070949,0.69466,139.23,91.3,6.4,5.0,-116.46,-92.15,42.9188,-1,2008
2317,鴻海,200812,476018,55.35,0.694350560622442,1.1361,0.21038,0.06275,0.13982,0.0362,0.028266,1.2282,132.38,91.38,10.96,7.44,-24.46,-33.06,173.7127,1,2008
2323,中環,200812,15029,5.17,0.0539776591702386,0.31973,0.55235,-0.078403,-0.13629,-0.18696,-0.24309,0.73835,100.34,58.22,4.56,6.28,-826.31,-214.05,59.9613,-1,2008
2324,仁寶,200812,66996,15.1,0.270831502151317,0.74384,0.12096,0.064678,0.14694,0.036481,0.0264,1.2718,158.55,123.38,14.14,6.18,-13.23,-14.84,170.7947,1,2008
2325,矽品,200812,88272,24.96,0.914187821243774,1.3116,1.2468,0.086039,0.10644,0.14337,0.10117,0.23715,258.42,224.39,16.92,6.67,-44.76,-63.9,61.8189,-1,2008
2327,國巨,200812,9086,4.08,0.197278942097314,0.32771,0.39805,0.012527,0.020967,0.061559,0.025501,0.67378,183.64,140.71,5.0,3.93,-50.28,-73.0,186.7647,1,2008
2328,廣宇,200812,10759,22.0,0.927672720239348,0.99413,0.56995,0.035219,0.060137,0.04045,0.037712,0.70753,167.65,148.83,15.08,3.13,-34.27,-32.25,163.6364,1,2008
2330,台積電,200812,1137769,39.76,0.0559525294070209,2.1388,3.0585,0.1788,0.20803,0.31347,0.29996,0.16351,444.7,404.96,9.88,10.94,-6.52,-8.56,54.3008,-1,2008
2331,精英,200812,7689,5.65,0.917880091998639,0.30198,0.074479,0.0078299,0.01431,-0.0026281,0.0036064,0.82766,142.98,97.67,10.44,7.35,-348.99,-62.73,158.5841,1,2008
2332,友訊,200812,12971,19.01,0.516270565774129,0.78651,0.32512,0.049353,0.087624,0.024716,0.036321,0.77546,191.32,96.53,3.22,5.49,-69.71,-65.53,70.384,-1,2008
2337,旺宏,200812,27046,7.37,0.585043615268716,0.62247,0.93885,0.10172,0.12155,0.16735,0.18424,0.19492,475.11,360.79,2.98,8.8,7.2,-5.34,130.3935,1,2008
2342,茂矽,200812,7719,12.85,0.833728948123066,2.0078,2.5907,-0.78292,-1.2654,-0.028904,-1.8616,0.61631,119.39,47.1,5.42,8.0,-131.4,-4152.5,40.4669,-1,2008
2344,華邦電,200812,11517,3.09,0.2671940572742,0.29457,0.43954,-0.097407,-0.19252,-0.2864,-0.28718,0.97651,107.31,70.33,5.4,8.19,-42.33,-26.67,216.1812,1,2008
2347,聯強,200812,40936,26.69,0.699133559301209,1.1559,0.16913,0.052142,0.11843,0.013088,0.01733,1.2713,165.51,105.6,10.68,9.1,-21.29,-13.86,129.3743,1,2008
2349,錸德,200812,10334,4.26,0.299400386560865,0.30234,0.49883,-0.1041,-0.17647,-0.24711,-0.31496,0.69517,122.44,64.42,2.86,4.95,-4050.47,-5970.82,106.5728,1,2008
2350,環電,200812,8510,7.7,0.693843170932226,0.55079,0.12561,0.010963,0.023129,0.014016,0.0052861,1.1098,144.98,113.08,9.42,4.78,-60.31,-81.62,162.3377,1,2008
2352,佳世達,200812,12533,6.5,0.661776196778501,0.55319,0.073838,-0.024379,-0.10389,-0.018297,-0.018582,3.2613,94.54,62.83,7.22,8.38,18.8,-159.13,208.4615,1,2008
2353,宏碁,200812,112585,39.45,0.520190318211477,1.2445,0.18752,0.048234,0.14168,0.025761,0.021495,1.9374,124.83,94.85,13.24,5.18,38.17,-9.44,134.6515,1,2008
2354,鴻準,200812,65457,67.14,0.227810704816134,1.5339,0.35601,0.068876,0.16714,0.051757,0.038792,1.4267,145.83,119.32,17.49,5.04,-21.09,-31.42,84.6887,-1,2008
