model_name,year,top_k,weight_method,n_selected,gross_return,net_return,transaction_cost,avg_selected_return_percent,min_selected_return_percent,max_selected_return_percent,sum_weight
logistic_regression,2005,5,equal,5,0.20124140000000001,0.19744340000000002,0.003798,20.12414,-19.2468,46.8331,1.0
logistic_regression,2006,5,equal,5,0.05454679999999999,0.05074879999999999,0.003798,5.454680000000001,-10.0237,31.804,1.0
logistic_regression,2007,5,equal,5,-0.3877552000000001,-0.3915532000000001,0.003798,-38.77552,-61.7854,-23.065,1.0
logistic_regression,2008,5,equal,5,0.7164642000000001,0.7126662000000001,0.003798,71.64642,48.1376,89.9723,1.0
logistic_regression,1998,5,score,5,-0.02032763104880575,-0.02412563104880575,0.003798,-2.068039999999999,-98.9775,193.2025,1.0
logistic_regression,1999,5,score,5,-0.4777538125646674,-0.48155181256466745,0.003798,-47.77102,-59.6516,-38.8384,1.0000000000000002
logistic_regression,2000,5,score,5,0.08614405816561191,0.08234605816561191,0.003798,7.658659999999999,-31.7592,59.7499,1.0
logistic_regression,2001,5,score,5,-0.3491130695186251,-0.3529110695186251,0.003798,-34.45248,-54.0402,-19.5689,0.9999999999999998
logistic_regression,2002,5,score,5,0.2529684909820064,0.24917049098200642,0.003798,27.29162,4.8171,60.01,1.0
logistic_regression,2003,5,score,5,0.11912147613258733,0.11532347613258734,0.003798,13.42844,-13.6423,45.4018,0.9999999999999999
logistic_regression,2004,5,score,5,-0.005936374882324045,-0.009734374882324044,0.003798,-1.7121399999999993,-16.0684,35.9455,1.0
logistic_regression,2005,5,score,5,0.17146439226018131,0.16766639226018132,0.003798,20.12414,-19.2468,46.8331,1.0
logistic_regression,2006,5,score,5,0.050945684431523156,0.04714768443152315,0.003798,5.454680000000001,-10.0237,31.804,0.9999999999999999
logistic_regression,2007,5,score,5,-0.38205464950307416,-0.3858526495030742,0.003798,-38.77552,-61.7854,-23.065,1.0
logistic_regression,2008,5,score,5,0.7020645706636014,0.6982665706636014,0.003798,71.64642,48.1376,89.9723,1.0000000000000002
logistic_regression,1998,10,equal,10,0.09807060000000001,0.09427260000000001,0.003798,9.80706,-98.9775,193.2025,1.0
logistic_regression,1999,10,equal,10,-0.5178266,-0.5216246,0.003798,-51.78266,-100.0,-6.6126,1.0
logistic_regression,2000,10,equal,10,0.15271010000000002,0.14891210000000002,0.003798,15.27101,-31.7592,76.7668,1.0
logistic_regression,2001,10,equal,10,-0.3343366,-0.3381346,0.003798,-33.433659999999996,-54.0402,-8.2817,1.0
logistic_regression,2002,10,equal,10,0.19912360000000004,0.19532560000000004,0.003798,19.91236,-15.5434,60.01,1.0
logistic_regression,2003,10,equal,10,0.016674300000000003,0.012876300000000004,0.003798,1.6674300000000002,-48.873,45.4018,1.0
logistic_regression,2004,10,equal,10,0.02760780000000001,0.02380980000000001,0.003798,2.7607800000000005,-16.0684,35.9455,1.0
logistic_regression,2005,10,equal,10,0.3253929,0.32159489999999996,0.003798,32.53929,-19.2468,64.0869,1.0
logistic_regression,2006,10,equal,10,-0.03938625000000001,-0.043184250000000014,0.003798,-3.938625000000001,-30.9658,31.804,1.0
logistic_regression,2007,10,equal,10,-0.4629244,-0.46672240000000004,0.003798,-46.29244,-70.5477,-23.065,1.0
logistic_regression,2008,10,equal,10,0.8031557000000001,0.7993577000000002,0.003798,80.31557000000001,11.8788,173.7127,1.0
logistic_regression,1998,10,score,10,0.09747445788096004,0.09367645788096005,0.003798,9.80706,-98.9775,193.2025,0.9999999999999998
logistic_regression,1999,10,score,10,-0.5178794502313492,-0.5216774502313491,0.003798,-51.78266,-100.0,-6.6126,1.0000000000000002
logistic_regression,2000,10,score,10,0.15651827291591455,0.15272027291591456,0.003798,15.27101,-31.7592,76.7668,1.0
logistic_regression,2001,10,score,10,-0.33751821239292873,-0.34131621239292875,0.003798,-33.433659999999996,-54.0402,-8.2817,1.0
logistic_regression,2002,10,score,10,0.19401612145254735,0.19021812145254735,0.003798,19.91236,-15.5434,60.01,1.0
logistic_regression,2003,10,score,10,0.013069435619653891,0.009271435619653892,0.003798,1.6674300000000002,-48.873,45.4018,1.0000000000000002
logistic_regression,2004,10,score,10,0.03148398875849536,0.027685988758495362,0.003798,2.7607800000000005,-16.0684,35.9455,1.0
logistic_regression,2005,10,score,10,0.29052786185963764,0.2867298618596376,0.003798,32.53929,-19.2468,64.0869,1.0
logistic_regression,2006,10,score,10,-0.03813265057270447,-0.041930650572704474,0.003798,-3.938625000000001,-30.9658,31.804,1.0
logistic_regression,2007,10,score,10,-0.45629491499355346,-0.4600929149935535,0.003798,-46.29244,-70.5477,-23.065,0.9999999999999998
logistic_regression,2008,10,score,10,0.7905920636512048,0.7867940636512049,0.003798,80.31557000000001,11.8788,173.7127,1.0
logistic_regression,1998,20,equal,20,0.16833315000000001,0.16453515000000002,0.003798,16.833315,-98.9775,193.2025,1.0000000000000002
logistic_regression,1999,20,equal,20,-0.44194065000000005,-0.44573865000000007,0.003798,-44.194064999999995,-100.0,-1.8891,1.0000000000000002
logistic_regression,2000,20,equal,20,0.2813358,0.2775378,0.003798,28.133580000000002,-33.9355,199.0037,1.0000000000000002
