stock_id,stock_name,source,dataset,start_date,end_date,success,n_rows,fetch_status,request_budget_status,error_message,saved_path
2324,仁寶,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2324_revenue.csv
2324,仁寶,finmind,financial_statement,2015-01-01,2025-12-31,True,744,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2324_financial.csv
2324,仁寶,finmind,balance_sheet,2015-01-01,2025-12-31,True,2865,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2324_balance_sheet.csv
2327,國巨,finmind,price,2015-01-01,2025-12-31,True,2651,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2327_price.csv
2327,國巨,finmind,per_pbr,2015-01-01,2025-12-31,True,2653,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2327_per_pbr.csv
2327,國巨,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2327_revenue.csv
2327,國巨,finmind,financial_statement,2015-01-01,2025-12-31,True,760,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2327_financial.csv
2327,國巨,finmind,balance_sheet,2015-01-01,2025-12-31,True,3013,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2327_balance_sheet.csv
2330,台積電,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2330_price.csv
2330,台積電,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2330_per_pbr.csv
2330,台積電,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2330_revenue.csv
2330,台積電,finmind,financial_statement,2015-01-01,2025-12-31,True,817,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2330_financial.csv
2330,台積電,finmind,balance_sheet,2015-01-01,2025-12-31,True,3129,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2330_balance_sheet.csv
2344,華邦電,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2344_price.csv
2344,華邦電,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2344_per_pbr.csv
2344,華邦電,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2344_revenue.csv
2344,華邦電,finmind,financial_statement,2015-01-01,2025-12-31,True,744,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2344_financial.csv
2344,華邦電,finmind,balance_sheet,2015-01-01,2025-12-31,True,2693,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2344_balance_sheet.csv
2345,智邦,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2345_price.csv
2345,智邦,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2345_per_pbr.csv
2345,智邦,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2345_revenue.csv
2345,智邦,finmind,financial_statement,2015-01-01,2025-12-31,True,745,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2345_financial.csv
2345,智邦,finmind,balance_sheet,2015-01-01,2025-12-31,True,2771,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2345_balance_sheet.csv
2347,聯強,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2347_price.csv
2347,聯強,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2347_per_pbr.csv
2347,聯強,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2347_revenue.csv
2347,聯強,finmind,financial_statement,2015-01-01,2025-12-31,True,744,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2347_financial.csv
2347,聯強,finmind,balance_sheet,2015-01-01,2025-12-31,True,2913,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2347_balance_sheet.csv
2356,英業達,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2356_price.csv
2356,英業達,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2356_per_pbr.csv
2356,英業達,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2356_revenue.csv
2356,英業達,finmind,financial_statement,2015-01-01,2025-12-31,True,744,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2356_financial.csv
2356,英業達,finmind,balance_sheet,2015-01-01,2025-12-31,True,2397,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2356_balance_sheet.csv
2357,華碩,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2357_price.csv
2357,華碩,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2357_per_pbr.csv
2357,華碩,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2357_revenue.csv
2357,華碩,finmind,financial_statement,2015-01-01,2025-12-31,True,780,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2357_financial.csv
2357,華碩,finmind,balance_sheet,2015-01-01,2025-12-31,True,2955,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2357_balance_sheet.csv
2360,致茂,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2360_price.csv
2360,致茂,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2360_per_pbr.csv
2360,致茂,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2360_revenue.csv
2360,致茂,finmind,financial_statement,2015-01-01,2025-12-31,True,810,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2360_financial.csv
2360,致茂,finmind,balance_sheet,2015-01-01,2025-12-31,True,2771,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2360_balance_sheet.csv
2368,金像電,finmind,price,2015-01-01,2025-12-31,True,2675,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2368_price.csv
2368,金像電,finmind,per_pbr,2015-01-01,2025-12-31,True,2677,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2368_per_pbr.csv
2368,金像電,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2368_revenue.csv
2368,金像電,finmind,financial_statement,2015-01-01,2025-12-31,True,751,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2368_financial.csv
2368,金像電,finmind,balance_sheet,2015-01-01,2025-12-31,True,2599,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2368_balance_sheet.csv
2376,技嘉,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2376_price.csv
2376,技嘉,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2376_per_pbr.csv
2376,技嘉,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2376_revenue.csv
2376,技嘉,finmind,financial_statement,2015-01-01,2025-12-31,True,744,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2376_financial.csv
2376,技嘉,finmind,balance_sheet,2015-01-01,2025-12-31,True,2867,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2376_balance_sheet.csv
2377,微星,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2377_price.csv
2377,微星,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2377_per_pbr.csv
2377,微星,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2377_revenue.csv
2377,微星,finmind,financial_statement,2015-01-01,2025-12-31,True,664,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2377_financial.csv
2377,微星,finmind,balance_sheet,2015-01-01,2025-12-31,True,2587,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2377_balance_sheet.csv
2379,瑞昱,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2379_price.csv
2379,瑞昱,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2379_per_pbr.csv
2379,瑞昱,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2379_revenue.csv
2379,瑞昱,finmind,financial_statement,2015-01-01,2025-12-31,True,760,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2379_financial.csv
2379,瑞昱,finmind,balance_sheet,2015-01-01,2025-12-31,True,2735,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2379_balance_sheet.csv
2382,廣達,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2382_price.csv
2382,廣達,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2382_per_pbr.csv
2382,廣達,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2382_revenue.csv
2382,廣達,finmind,financial_statement,2015-01-01,2025-12-31,True,821,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2382_financial.csv
2382,廣達,finmind,balance_sheet,2015-01-01,2025-12-31,True,2531,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2382_balance_sheet.csv
2383,台光電,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2383_price.csv
2383,台光電,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2383_per_pbr.csv
2383,台光電,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2383_revenue.csv
2383,台光電,finmind,financial_statement,2015-01-01,2025-12-31,True,744,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2383_financial.csv
2383,台光電,finmind,balance_sheet,2015-01-01,2025-12-31,True,2523,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2383_balance_sheet.csv
2395,研華,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2395_price.csv
2395,研華,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2395_per_pbr.csv
2395,研華,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2395_revenue.csv
2395,研華,finmind,financial_statement,2015-01-01,2025-12-31,True,746,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2395_financial.csv
2395,研華,finmind,balance_sheet,2015-01-01,2025-12-31,True,2875,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2395_balance_sheet.csv
2404,漢唐,finmind,price,2015-01-01,2025-12-31,True,2675,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2404_price.csv
2404,漢唐,finmind,per_pbr,2015-01-01,2025-12-31,True,2677,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2404_per_pbr.csv
2404,漢唐,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2404_revenue.csv
2404,漢唐,finmind,financial_statement,2015-01-01,2025-12-31,True,744,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2404_financial.csv
2404,漢唐,finmind,balance_sheet,2015-01-01,2025-12-31,True,2651,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2404_balance_sheet.csv
2408,南亞科,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2408_price.csv
2408,南亞科,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2408_per_pbr.csv
2408,南亞科,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2408_revenue.csv
2408,南亞科,finmind,financial_statement,2015-01-01,2025-12-31,True,710,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2408_financial.csv
2408,南亞科,finmind,balance_sheet,2015-01-01,2025-12-31,True,2493,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2408_balance_sheet.csv
2409,友達,finmind,price,2015-01-01,2025-12-31,True,2675,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2409_price.csv
2409,友達,finmind,per_pbr,2015-01-01,2025-12-31,True,2677,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2409_per_pbr.csv
2409,友達,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2409_revenue.csv
2409,友達,finmind,financial_statement,2015-01-01,2025-12-31,True,705,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2409_financial.csv
2409,友達,finmind,balance_sheet,2015-01-01,2025-12-31,True,2725,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2409_balance_sheet.csv
2412,中華電,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2412_price.csv
2412,中華電,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2412_per_pbr.csv
2412,中華電,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2412_revenue.csv
2412,中華電,finmind,financial_statement,2015-01-01,2025-12-31,True,788,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2412_financial.csv
2412,中華電,finmind,balance_sheet,2015-01-01,2025-12-31,True,2863,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2412_balance_sheet.csv
2449,京元電子,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2449_price.csv
2449,京元電子,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2449_per_pbr.csv
2449,京元電子,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2449_revenue.csv
2449,京元電子,finmind,financial_statement,2015-01-01,2025-12-31,True,750,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2449_financial.csv
2449,京元電子,finmind,balance_sheet,2015-01-01,2025-12-31,True,2699,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2449_balance_sheet.csv
2454,聯發科,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2454_price.csv
2454,聯發科,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2454_per_pbr.csv
2454,聯發科,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2454_revenue.csv
2454,聯發科,finmind,financial_statement,2015-01-01,2025-12-31,True,744,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2454_financial.csv
2454,聯發科,finmind,balance_sheet,2015-01-01,2025-12-31,True,2959,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2454_balance_sheet.csv
2603,長榮,finmind,price,2015-01-01,2025-12-31,True,2675,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2603_price.csv
2603,長榮,finmind,per_pbr,2015-01-01,2025-12-31,True,2677,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2603_per_pbr.csv
2603,長榮,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2603_revenue.csv
2603,長榮,finmind,financial_statement,2015-01-01,2025-12-31,True,869,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2603_financial.csv
2603,長榮,finmind,balance_sheet,2015-01-01,2025-12-31,True,3005,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2603_balance_sheet.csv
2609,陽明,finmind,price,2015-01-01,2025-12-31,True,2673,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2609_price.csv
2609,陽明,finmind,per_pbr,2015-01-01,2025-12-31,True,2675,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2609_per_pbr.csv
2609,陽明,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2609_revenue.csv
2609,陽明,finmind,financial_statement,2015-01-01,2025-12-31,True,788,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2609_financial.csv
2609,陽明,finmind,balance_sheet,2015-01-01,2025-12-31,True,2964,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2609_balance_sheet.csv
2610,華航,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2610_price.csv
2610,華航,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2610_per_pbr.csv
2610,華航,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2610_revenue.csv
2610,華航,finmind,financial_statement,2015-01-01,2025-12-31,True,744,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2610_financial.csv
2610,華航,finmind,balance_sheet,2015-01-01,2025-12-31,True,2957,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2610_balance_sheet.csv
2615,萬海,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2615_price.csv
2615,萬海,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2615_per_pbr.csv
2615,萬海,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2615_revenue.csv
2615,萬海,finmind,financial_statement,2015-01-01,2025-12-31,True,720,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2615_financial.csv
2615,萬海,finmind,balance_sheet,2015-01-01,2025-12-31,True,2547,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2615_balance_sheet.csv
2618,長榮航,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2618_price.csv
2618,長榮航,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2618_per_pbr.csv
2618,長榮航,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2618_revenue.csv
2618,長榮航,finmind,financial_statement,2015-01-01,2025-12-31,True,744,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2618_financial.csv
2618,長榮航,finmind,balance_sheet,2015-01-01,2025-12-31,True,2671,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2618_balance_sheet.csv
2633,台灣高鐵,finmind,price,2015-01-01,2025-12-31,True,2669,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2633_price.csv
2633,台灣高鐵,finmind,per_pbr,2015-01-01,2025-12-31,True,2242,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2633_per_pbr.csv
2633,台灣高鐵,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2633_revenue.csv
2633,台灣高鐵,finmind,financial_statement,2015-01-01,2025-12-31,True,564,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2633_financial.csv
2633,台灣高鐵,finmind,balance_sheet,2015-01-01,2025-12-31,True,2199,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2633_balance_sheet.csv
2801,彰銀,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2801_price.csv
2801,彰銀,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2801_per_pbr.csv
2801,彰銀,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2801_revenue.csv
2801,彰銀,finmind,financial_statement,2015-01-01,2025-12-31,True,552,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2801_financial.csv
2801,彰銀,finmind,balance_sheet,2015-01-01,2025-12-31,True,1083,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2801_balance_sheet.csv
2834,臺企銀,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2834_price.csv
2834,臺企銀,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2834_per_pbr.csv
2834,臺企銀,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2834_revenue.csv
2834,臺企銀,finmind,financial_statement,2015-01-01,2025-12-31,True,697,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2834_financial.csv
2834,臺企銀,finmind,balance_sheet,2015-01-01,2025-12-31,True,1211,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2834_balance_sheet.csv
2880,華南金,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2880_price.csv
2880,華南金,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2880_per_pbr.csv
2880,華南金,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2880_revenue.csv
2880,華南金,finmind,financial_statement,2015-01-01,2025-12-31,True,731,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2880_financial.csv
2880,華南金,finmind,balance_sheet,2015-01-01,2025-12-31,True,959,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2880_balance_sheet.csv
2881,富邦金,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2881_price.csv
2881,富邦金,finmind,per_pbr,2015-01-01,2025-12-31,True,2684,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\per_pbr\2881_per_pbr.csv
2881,富邦金,finmind,month_revenue,2015-01-01,2025-12-31,True,132,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\revenue\2881_revenue.csv
2881,富邦金,finmind,financial_statement,2015-01-01,2025-12-31,True,728,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\financials\2881_financial.csv
2881,富邦金,finmind,balance_sheet,2015-01-01,2025-12-31,True,959,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\balance_sheet\2881_balance_sheet.csv
2882,國泰金,finmind,price,2015-01-01,2025-12-31,True,2682,cache_hit,0/80,,C:\Users\user\Documents\project\FineTech\data\external\raw\prices\2882_price.csv
