split_id,model_name,train_years,test_years,year,top_k,rank,證券代碼,簡稱,score_label_1,actual_label,predicted_label,actual_return,weight_method,weight,actual_return_decimal,return_contribution,portfolio_gross_return,portfolio_net_return,transaction_cost
1,decision_tree_entropy,1997,1998,1998,30,19,2324,仁寶,1.0,1,1,39.4893,score,0.03333333333333333,0.394893,0.013163099999999999,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,20,2330,台積電,1.0,1,1,193.2025,score,0.03333333333333333,1.9320249999999999,0.06440083333333332,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,21,2331,精英,1.0,1,1,80.1532,score,0.03333333333333333,0.801532,0.026717733333333334,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,22,2336,D 致伸,1.0,1,1,28.239,score,0.03333333333333333,0.28239000000000003,0.009413000000000001,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,23,2345,智邦,1.0,1,1,153.0937,score,0.03333333333333333,1.5309370000000002,0.05103123333333334,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,24,2350,環電,1.0,1,1,47.7528,score,0.03333333333333333,0.477528,0.0159176,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,25,2353,宏碁,1.0,1,1,270.2235,score,0.03333333333333333,2.702235,0.0900745,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,26,2356,英業達,1.0,-1,1,-13.139,score,0.03333333333333333,-0.13139,-0.004379666666666667,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,27,2377,微星,1.0,1,1,81.6998,score,0.03333333333333333,0.816998,0.027233266666666665,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,28,2380,虹光,1.0,1,1,73.9236,score,0.03333333333333333,0.7392359999999999,0.024641199999999995,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,29,2384,勝華,1.0,1,1,80.2879,score,0.03333333333333333,0.8028789999999999,0.02676263333333333,0.5529275333333333,0.5491295333333334,0.003798
1,decision_tree_entropy,1997,1998,1998,30,30,2386,國電,1.0,1,1,240.1467,score,0.03333333333333333,2.4014670000000002,0.0800489,0.5529275333333333,0.5491295333333334,0.003798
2,decision_tree_entropy,"1997,1998",1999,1999,5,1,1101,台泥,1.0,-1,1,-48.5939,equal,0.2,-0.48593899999999995,-0.09718779999999999,-0.3815282,-0.3853262,0.003798
2,decision_tree_entropy,"1997,1998",1999,1999,5,2,1301,台塑,1.0,1,1,-18.0935,equal,0.2,-0.18093499999999998,-0.036187,-0.3815282,-0.3853262,0.003798
2,decision_tree_entropy,"1997,1998",1999,1999,5,3,1303,南亞,1.0,1,1,-39.7367,equal,0.2,-0.39736699999999997,-0.0794734,-0.3815282,-0.3853262,0.003798
2,decision_tree_entropy,"1997,1998",1999,1999,5,4,1311,福聚,1.0,-1,1,-60.7174,equal,0.2,-0.607174,-0.12143480000000001,-0.3815282,-0.3853262,0.003798
2,decision_tree_entropy,"1997,1998",1999,1999,5,5,1326,台化,1.0,1,1,-23.6226,equal,0.2,-0.236226,-0.0472452,-0.3815282,-0.3853262,0.003798
2,decision_tree_entropy,"1997,1998",1999,1999,5,1,1101,台泥,1.0,-1,1,-48.5939,score,0.2,-0.48593899999999995,-0.09718779999999999,-0.3815282,-0.3853262,0.003798
