證券代碼,year,市值(百萬元),股價營收比,淨值報酬率─稅後,資產報酬率 ROA,營業利益率 OPM,利潤邊際 NPM,負債/淨值比,稅後淨利成長率
2449,2020,0.07088670000000001,1.0218553744252969e-08,0.0012446577529246865,0.0005918755197327477,-0.53025360318452,0.00234969925291096,0.7737348389795065,-138.26291079812208
2449,2021,0.07440735000000001,7.804297414630837e-09,100178665.26537047,47660000.0,1.0449803029131801,0.4998871949898843,0.46482146630044374,29139.263803680984
2449,2022,0.05882500000000001,6.647220885370273e-09,41667920.472864054,19386000.0,-0.4874929982418341,0.21906166440082975,0.45931758530183725,-59.32438103231221
2449,2023,0.1412568,1.661876183772422e-08,-2601076.744431542,-1232000.0,2.2460660725456094,-0.014494392187899089,0.08161599673536014,-106.35510161972557
2449,2024,0.17907,2.4540524687847324e-08,214170204.16413987,105950000.0,-0.20667652472073794,1.4519844701387299,0.0,-8699.837662337663
2449,2025,,,-308710.03307607496,-154000.0,1.4439195749560592,-0.0015453078233115104,200.64205457463885,-100.1453515809344
2454,2015,410183345.7,6.646636593222887,-0.09059978382027371,-0.062014865005305515,1.615760550882385,-0.35296823344233647,1.2332188343369349e-08,
2454,2016,355184188.9,5.171925528354203,0.0409309421094457,0.02666812279270714,2.3099791182948035,0.13968752083168728,1.6424467958267556e-08,-144.03999504193698
2454,2017,498205071.0,8.247964038448167,-0.029277497438166416,-0.03782141120023737,15.637144597820651,-0.11527165689348613,1.5283605000355648e-08,-172.58133450083915
2454,2018,390714968.5,6.416536360569975,-0.02150959793153121,-0.02778003647861758,0.523931917951426,-0.09189073991654158,1.35557839432406e-10,-19.638651117366578
2454,2019,662245537.45,10.234308874434948,0.009927324740243269,0.006748862027346035,1.2810427533658353,0.0449277210297603,1.8864887323673093e-10,-151.95696464953355
2454,2020,0.207706,2.1545097565561435e-09,0.1570677728465162,0.10709136225722034,1.5751303772681369,0.2547735327128428,3.144744399770247,744.8507154650523
2454,2021,0.25773,2.003282030902186e-09,133313087.91941337,89993000.0,3.3253486795427083,0.06994969922282249,1.4685635612666357,-63.36013679946257
2454,2022,0.18525,1.7122008260636507e-09,1042093.2878270759,687000.0,2.7460660418364466,0.0006349700229450623,0.7671480144404332,-99.23660729167824
2454,2023,0.229174,1.7688364733163861e-09,55071986.83669273,33470000.0,2.7630121963611165,0.025833190833994886,1.561648810604685,4771.906841339156
2454,2024,0.3013,2.182651270627576e-09,254566577.30116174,142430000.0,3.4763730788938103,0.10317790258064574,1.0909730775998594,325.54526441589485
2454,2025,,,330535730.4182853,182935000.0,3.5272769111196025,0.12180399753615484,1.81953212031192,28.438531208312856
2603,2015,45309392.4,1.4771773816495595,-1.1368863737925283,-0.3422779371533491,-2.5276927200325314,-2.149796271653401,1.1754960216494024e-07,
2603,2016,41621418.6,1.2171655730047375,2.7609353002303325,0.798322724368268,-0.8670269123916012,4.41808440518675,1.3940871497513993e-07,-329.112261641538
2603,2017,59358816.39999999,1.58229324178312,-1.393903571720421,-0.7823077431725498,2.031765276831401,-1.9376707976468357,0.0,-148.11461629092258
2603,2018,53930036.91,1.0961077046928924,0.5353881180408172,0.2798447791601776,-0.7111809392915076,0.6512802084119431,1.1519318870155285e-09,-144.08259114658566
2603,2019,59199577.74,1.2352672255748212,-0.19105119643903304,-0.048828658035846774,-2.0038702116334584,-0.27285620086973866,1.0278991971807465e-09,-140.8080789167361
2603,2020,0.035623800000000004,5.506865665809134e-10,7.247066233577905,1.6556869600161475,-0.49701967665903646,3.923543239657607,3.899326479971641,-2040.9872672351164
2603,2021,0.107817,6.911095759530559e-10,12858528583.669971,5252066000.0,1.4794701156083756,3.36658700032227,4.132385938668662,106.9264325102083
2603,2022,0.03888,3.501865788327633e-10,272393825.76087904,156177000.0,5.0838840966007695,0.14066638200196624,2.8926295146265733,-97.02637019412931
2603,2023,0.0273655,3.926682451168187e-10,-1378272651.8573143,-747644000.0,2.6001279990430923,-1.072796248751599,1.4587737843551798,-578.7158160292488
2603,2024,0.052377,4.522599696719785e-10,2671991334.175844,1480016000.0,6.197303417739911,1.2779502286767912,2.0163831127914307,-297.95731658382863
2603,2025,,,1786136579.196965,1129910000.0,2.5799519181931285,1.3185475427055262,1.3959390862944163,-23.65555507508027
2609,2015,24396053.611999996,0.8155977413648827,-0.05636510022484826,-0.011288837367253161,-0.8164986007227232,-0.058488486343381406,1.6991685543632451e-07,
2609,2016,17065219.768,0.5415396762589619,-0.14389140387549113,-0.023680889908548382,-1.2378203138960275,-0.1103787400068335,3.149506756388223e-07,98.81680480137183
2609,2017,18783255.6,0.5903951995045312,0.14003812966540613,0.03346394071718942,0.5410483626507934,0.07299137920954567,0.0,-166.76249892188713
2609,2018,20907223.2,0.5432755588322146,0.29570314390414626,0.07538877161290201,-1.0552457038631788,0.13710240121751466,4.5390338757176205e-10,127.20695891826716
2609,2019,19562044.464,0.5445753165409909,0.27464801578285103,0.03011527114478982,-1.8910962639217224,0.1387380552191212,3.6444180210640074e-10,-5.543762556385278
2609,2020,0.02120625,4.6070883844474557e-10,0.5143488628011104,0.044334651644723354,-3.2071830973859563,0.09198426039375433,0.38251366120218583,-15.043040311415211
2609,2021,0.10442,1.0169334713007486e-09,86589960.80414718,34242000.0,-0.5773761032320895,0.0333478604905959,0.39480177660799476,-19.126121870571566
2609,2022,0.0453222,7.561842465936613e-10,127782168.82706289,80835000.0,-0.88152254211464,0.13487022601153212,0.16735128556214818,136.0697389171193
2609,2023,0.0315224,9.633164214700647e-10,35122662.13262084,21690000.0,2.9968808587801,0.0662840811032336,0.17307026652821048,-73.1675635553906
2609,2024,0.053570299999999994,1.0017463237219082e-09,92055885.10771152,58971000.0,4.174674483822102,0.11027375701872988,0.12794995735001422,171.881051175657
2609,2025,,,164034346.84684688,116530000.0,7.188228813731574,0.3124746766263847,0.04181767493727349,97.60560275389598
2610,2015,59632702.09,1.694981410764921,-0.06616280900861742,-0.01737198269719342,-2.837207212192876,-0.10958185029180185,1.2478141371661277e-07,
2610,2016,52028164.851,1.4576881318511554,-0.3080232092171674,-0.08131261067772454,-3.202810403054759,-0.4994838234757257,1.2596183323401295e-07,362.4205638990481
2610,2017,65650681.2,1.5771555390509149,-0.17236364092044235,-0.08840776260641163,-2.7974004614375296,-0.22998364748111894,1.4075434364937912e-07,-46.30098105756771
2610,2018,59088732.14,1.3277178987650566,0.14616570009981253,0.07029477822422218,-0.3016651476639809,0.18175227964437607,0.0,-184.49228583664984
2610,2019,48843071.246,1.159015774769462,0.06349256970612946,0.013790544556990471,-1.1840414607312464,0.08560373663691857,1.2713564004183486e-08,-55.40074424814865
2610,2020,0.01876488,6.304089873749421e-10,-0.10126291837703463,-0.019542192434112572,-2.8866667562537374,-0.09619635694176616,6.222222222222222,-179.3735273735274
2610,2021,0.054432,1.154032978688828e-09,71884505.17963412,16307000.0,-0.8255347096852926,0.03457307426418048,14.052547770700635,-156.94977998183975
2610,2022,0.038178,9.804517268641975e-10,-140514986.92416012,-34925000.0,1.2405803777037605,-0.08969112200935644,12.20008133387556,-314.171828049304
2610,2023,0.042849899999999996,9.068712194783947e-10,56964980.544747084,13908000.0,-1.8120133479056697,0.029434759288832678,36.13861386138614,-139.82247673586258
2610,2024,0.046678399999999995,8.815425498895493e-10,-43369629.77628193,-10953000.0,0.6928542502808124,-0.02068523246071038,34.48800913589646,-178.7532355478861
2610,2025,,,848595871.303701,228145000.0,-0.29238917426700534,0.4212265929323959,32.07272727272727,-2182.945311786725
2615,2015,37267398.0,2.4963023744326494,-0.038558055227739634,-0.017175014305759757,-2.574572778959665,-0.0922899262109285,1.545624466706387e-07,
2615,2016,36490993.875,2.4506292166682035,0.0013875160690247268,0.0006130470712609908,0.7868192646042678,0.003196677818998058,1.7020143869487735e-07,-103.45478298737116
2615,2017,43034971.5,2.7237694373689263,-0.04811406069241164,-0.042041498339765115,-0.06786801212801313,-0.09987477677702576,1.7190658246626832e-07,-3415.126050420168
2615,2018,35825504.625,1.9267940768306988,0.004909368729327141,0.00428882872491223,0.31143975716444017,0.008884909921696084,1.584527058575339e-07,-110.46894803548797
2615,2019,40262099.625,2.1328335098771105,-0.052030995534586226,-0.022339432775927436,2.3300547186824883,-0.09741868559255512,1.6205878864670027e-07,-1213.1961259079903
2615,2020,0.08396730000000001,3.0045842047038913e-09,0.021593066396767894,0.008899111416533628,2.9733350948007753,0.013948131272454594,146.72273064556023,-121.1963023382273
2615,2021,0.14631150000000004,2.0710835409857233e-09,-17440365.069487657,-8408000.0,0.6374019471043241,-0.011901778337730089,78.38899803536344,-315.7003591585428
2615,2022,0.055722,1.4100191932353089e-09,9647318.772839297,5676000.0,0.297981120844556,0.014362852985900745,61.98119325551232,-167.5071360608944
2615,2023,0.0401849,1.5981636006586274e-09,2627098.029676478,1620000.0,-16.00837752404887,0.006442780828288676,62.02757502027576,-71.45877378435517
2615,2024,0.05687880000000001,1.3697194491453956e-09,-5476628.046344387,-3427000.0,12.00394905576465,-0.008252685626668057,57.322834645669296,-311.5432098765432
2615,2025,,,25074558.38495068,16395000.0,9.731705408633568,0.0491134593705425,148.65467518953471,-578.4067697694777
2618,2015,63672592.5,1.814388426251818,-0.12026284551237777,-0.030070164775434685,-1.61187614343919,-0.16743726830053382,1.4734291339941243e-07,
2618,2016,61791357.575,1.696734394189613,-0.09932403212197982,-0.025921188328792692,-1.0830990569615189,-0.14123307895416237,1.276383255906179e-07,-12.466175394407664
2618,2017,64062442.15,1.5205885357644289,-0.15615977744499057,-0.0836862962226989,-0.6990595378389349,-0.2000710609493736,0.0,63.87992378582261
2618,2018,70262711.915,1.558096976528173,0.02683123407986838,0.012996182572245127,-0.09550681556850904,0.03475535351192835,9.436593085408763e-11,-118.59413928105351
2618,2019,67707294.525,1.423330394167909,0.23820321706950104,0.053758869696716505,-2.3222129179657625,0.33758936847643073,7.8594084318709e-09,924.6283417341926
2618,2020,0.019075349999999998,9.030281113292276e-10,0.15564716315153268,0.03113023792916189,-4.271355844255196,0.26250533699941025,6.564245810055866,-65.47045270564793
2618,2021,0.0412049,1.2042398346553214e-09,317352018.4061912,75863000.0,-1.424270958215129,0.22171452078868448,5.962780098746677,36.81087807253252
2618,2022,0.046704000000000016,1.184126858564992e-09,1323886992.7948427,349109000.0,-2.592551744700789,0.8851262064636126,16.73608481635744,360.1834886571846
2618,2023,0.051874800000000006,9.596111209729199e-10,533592546.1386848,148899000.0,-1.4430165088156552,0.27544228855194963,33.2312925170068,-57.348850931943886
2618,2024,0.06642449999999998,1.1744153498028414e-09,752617157.0917017,241703000.0,0.42154093223237377,0.42734188935316975,23.65776629342521,62.32681213439983
2618,2025,,,717948858.9496838,261118000.0,-0.15392210189615044,0.4529626782400628,21.97309417040359,8.032585445774366
2633,2015,22253013.21,0.6962133129622309,,3.2719001296270305,10.56388645794734,51.85878488463697,,
2633,2016,106780831.65,10.1226359117762,,0.7630562438106917,-20.897297662142453,35.09583818621372,,-77.66497397618087
2633,2017,133109129.44999999,11.667131898529384,,2.0709618837840846,-26.23079580246963,42.0900123666622,,29.708216363361828
2633,2018,177009814.85,15.072762053113127,,2.3874197508163943,-27.076775200431076,44.01892318665141,,7.651758941625864
2633,2019,203181377.3,16.654496564736235,,1.2486804968010932,-27.268147462526205,44.83641564023515,,5.813080514445934
2633,2020,0.0409276,3.5563914439309353e-09,,2.1594891420140154,-17.12200936690087,41.56965887400808,,-12.541926807727089
2633,2021,0.0393185,4.0742845430544575e-09,,3170254000.0,-17.992310375335503,32.850990932402226,,-33.73092983315746
2633,2022,0.040597049999999996,3.470700711870214e-09,,5060524000.0,-22.408976397178236,43.26315397112919,,59.62519091530205
2633,2023,0.04261885,3.2371570947683183e-09,,5989040000.0,-14.585153428828246,45.4903483478584,,18.34821848488417
2633,2024,0.041341199999999995,3.0770870552178926e-09,,5793685000.0,-27.72365285332367,43.12325988483662,,-3.2618750250457462
2633,2025,,,,6284643000.0,-25.42987442325154,43.22208590425362,,8.474019557500977
2801,2015,137854368.16,,1.7263415391388541,0.11725490021606574,,,7.199075459834669e-08,
2801,2016,151504487.94,,1.2134402274901879,0.08283787184245643,,,6.985628091755429e-08,-28.71804507914352
2801,2017,153902561.445,,,0.09656206645250161,,,,18.917578831090577
2801,2018,175232420.53,,1.2512069448228986,0.09636462448294256,,,5.9069389740836317e-08,3.3894726841858125
2801,2019,228663624.19,,1.4584056216066492,0.11024136926194919,,,5.695364740496161e-08,18.67262916621999
2801,2020,0.00796975,,,,,,1302.5245441795232,
2801,2021,0.006843149999999999,,,,,,1388.0952380952383,
2801,2022,0.006733799999999999,,,,,,1544.7368421052631,
2801,2023,0.0071578499999999995,,,,,,1540.8320493066255,
2801,2024,0.0062834,,,,,,1574.8031496062995,
2801,2025,,,,,,,1533.7423312883438,
2834,2015,46898459.85,,0.0,0.0,,,1.4103048828784065e-07,
2834,2016,48288359.741,,0.0,0.0,,,1.332077930016122e-07,
2834,2017,51089561.727,,0.0,0.0,,,1.2868813095598536e-07,
2834,2018,68094824.13,,0.0,0.0,,,1.1167546083422206e-07,
2834,2019,88436604.08,,0.0,0.0,,,9.89669185407722e-08,
2834,2020,0.00414238,,0.0,0.0,,,1714.8820326678763,
2834,2021,0.0036921200000000006,,0.0,0.0,,,1888.0715705765404,
2834,2022,0.005174,,0.0,0.0,,,1928.3975659229209,
2834,2023,0.005325150000000002,,0.0,0.0,,,1855.2875695732841,
2834,2024,0.005770699999999999,,0.0,0.0,,,1808.3182640144666,
2834,2025,,,0.0,0.0,,,1706.4846416382252,
2880,2015,155033660.73,16.32899603639122,,5.105756004921972e-07,,0.00012639058609210629,,
2880,2016,169905995.865,16.269915542583494,,4.5083919180522124e-07,,0.00010533417026119523,,-8.333333333333337
2880,2017,174640218.66,16.782673838694528,,8.289592221016344e-07,,0.00020180697969619977,,90.90909090909092
2880,2018,204899136.075,19.103761841655157,,1.9152314943783403e-07,,4.6617477768824114e-05,,-76.19047619047619
2880,2019,0.0096782,9.130247295533809e-10,,2.1607872626111833e-06,,0.0002735810084214838,,480.0
2880,2020,0.007532249999999999,6.649236687314044e-10,,30000.0,,0.0002648306955019036,,3.4482758620689724
2880,2021,0.0078486,6.671580999620205e-10,,29000.0,,0.0002465100132367377,,-3.3333333333333326
2880,2022,0.0085956,7.269533191538702e-10,,47000.0,,0.0003974918097658325,,62.06896551724137
2880,2023,0.0080337,5.543902773124523e-10,,2.520517457822649e-06,,0.00032433801403693516,,0.0
2880,2024,0.00859625,5.487957201818225e-10,,3.4321939851202033e-06,,0.0004085842790942172,,36.170212765957444
2880,2025,,,,3.4237019049396963e-06,,0.00042475541119739067,,15.625
2881,2015,531124047.6,4.754762858412518,,-0.004243079176241564,,-0.22743496061357316,,
2881,2016,514750281.2,5.197849441583651,,-0.0009889938970467523,,-0.06095339765737926,,-76.2399971659457
2881,2017,520890443.6,5.91724613650925,,-0.00046972571573633537,,-0.03416139190177804,,-50.181402514785546
2881,2018,502981636.6,6.1483661092327555,,0.009514530138375533,,0.8315534813821045,,-2362.1441872838523
2881,2019,0.005376,5.0887287441216235e-11,,0.002278219539082046,,0.08318689513014149,,-87.08119693299152
2881,2020,0.0049727999999999994,4.6726855557374295e-11,,1030156000.0,,0.9679848498544579,,1072.1902984650046
2881,2021,0.008299200000000001,7.785624619775122e-11,,1172033000.0,,1.0995046486394946,,13.772380105537408
2881,2022,0.0070063999999999994,-2.2501246152951372e-10,,1222626000.0,,-3.926496999742853,,4.316687328769753
2881,2023,0.0072093999999999995,5.077646207355227e-10,,1231545000.0,,8.67388381618067,,0.7294953648949054
2881,2024,0.0101248,9.786741103947257e-11,,-1064268000.0,,-1.0287329508944116,,-186.41730509238394
2881,2025,,,,0.001079897758637602,,0.04832247117451749,,-106.53228322189523
2882,2015,581676632.26,6.275775338457464,,-0.0007984964904296308,,-0.0652072455501622,,
2882,2016,606803052.66,4.643244924573551,,-0.0011849356166335238,,-0.07031404575977494,,52.040107217313604
2882,2017,682182313.86,4.366986517523788,,-0.0005477230461626881,,-0.028758715275051586,,-51.110022853411685
2882,2018,616853620.82,5.376706258057985,,0.004500399150672704,,0.3469243019376992,,-985.9565943238731
2882,2019,0.00545615,3.15044745690643e-11,,0.005906845620567074,,0.15730901904542105,,-31.55099292490754
2882,2020,0.004884,3.1355221597764257e-11,,360692000.0,,0.23156383268920522,,32.39415940507564
2882,2021,0.0068286,4.60230261383169e-11,,732734000.0,,0.49384406810229764,,103.14672906524125
2882,2022,0.0049006499999999995,1.4024721847237862e-10,,-375618000.0,,-1.0749467868172164,,-151.2625318328343
2882,2023,0.00529575,8.578644442479312e-11,,-0.0034933516369373583,,-0.35960245501421706,,-40.90032959016874
2882,2024,0.0072331999999999995,9.795935835076375e-11,,0.036295141241496263,,3.123583357987269,,-1138.977606998545
2882,2025,,,,0.003428301796630964,,0.2427267490392942,,-89.41019313081422
2883,2015,130268949.20199998,14.498069082682283,,0.0026983365171308225,,0.26028178143275066,,
2883,2016,119941837.722,17.23578137678933,,-0.0003394518607361266,,-0.04338338061580546,,-112.90888100226621
2883,2017,142269556.6,2.8457104207092034,,0.5782713100092982,,10.647686670444424,,-176424.80953958264
2883,2018,151867154.18,2.4636082406328006,,-0.6119402941242356,,-18.10120718903667,,-309.6154113486395
2883,2019,0.004772040000000001,9.185135910770195e-11,,0.2541679414130355,,6.648017455461511,,-130.95358056715224
2883,2020,0.00387168,7.37186363110933e-11,,17581256000.0,,33.47555110329952,,409.0251706256133
2883,2021,0.00807625,1.8373200381848622e-10,,4581344000.0,,10.422405365136033,,-73.94188447059756
2883,2022,0.006194399999999999,-1.746382143733137e-09,,-73000.0,,0.0020580830506993254,,-100.00159341887446
2883,2023,0.0057479,3.0149122208876e-09,,-120000.0,,-0.006294289505845822,,64.3835616438356
2883,2024,0.0074763,3.4979286973321084e-10,,1579000.0,,0.007387650860836777,,-1415.8333333333333
2883,2025,,,,8.401295369123149e-05,,0.006246713190778117,,8.613046231792264
2884,2015,0.008960000000000003,9.778822889474094e-10,,0.0006388837189334082,,0.12378505492457047,,
2884,2016,0.00874,8.265342068368753e-10,,-0.007152102251085169,,-1.2239326100370949,,-1241.0862281784516
2884,2017,0.0088638,7.574969016617963e-10,,0.001545598572535894,,0.2536783098550144,,-122.93582234859606
2884,2018,0.009933000000000003,8.218182528208481e-10,,0.0001540242289764365,,0.027302931987403585,,-88.88289987872254
2884,2019,0.012671250000000004,9.226735319815378e-10,,0.00011449715260760696,,0.019951665996878074,,-16.96969696969697
2884,2020,0.0107019,7.829233616067242e-10,,0.0007799522129939472,,0.07127727143903712,,255.5839416058394
2884,2021,0.01137815,7.756840372015287e-10,,12419000.0,,0.08466420338988136,,27.46587293441445
2884,2022,0.010061400000000002,6.810149040288408e-10,,11037000.0,,0.074704926707678,,-11.1281101537966
2884,2023,0.010706,5.782623793439017e-10,,11858000.0,,0.06404852694059394,,7.438615565824036
2884,2024,0.010748550000000003,6.125770426672161e-10,,9288000.0,,0.05293379639386803,,-21.67313206274245
2884,2025,,,,13226000.0,,0.055192050475229175,,42.39879414298018
2885,2015,135518950.325,6.735410448465907,,0.008695381955608822,,0.6703554656301052,,
2885,2016,139184314.48,5.313456316806253,,-0.01769823849208013,,-1.2273176791398712,,-338.3576268924509
2885,2017,167381136.81,5.802304669260134,,0.057031137222990295,,4.2689391893620465,,-483.0502780784592
2885,2018,183473850.25,7.101078393416567,,0.011750922962467544,,1.0287271625701022,,-78.41638813911112
2885,2019,0.00953925,3.1699213418873445e-10,,0.04378982747834542,,1.6640604142794848,,88.40167496247136
2885,2020,0.008514,2.630852789973961e-10,,0.11209311197958062,,4.775983533840325,,208.64914950296148
2885,2021,0.009788699999999997,4.260705912094533e-10,,-0.02617128056082928,,-1.5707334984971506,,-123.34780442673119
2885,2022,0.009492000000000004,5.833570662719934e-10,,1454061000.0,,8.936333324278557,,-502.93654708395917
2885,2023,0.0101268,4.996591573390511e-10,,408863000.0,,2.0173415298723825,,-71.88130346663586
2885,2024,0.011797199999999999,3.8423455387483243e-10,,-500975000.0,,-1.6316745128288421,,-222.5288177213394
2885,2025,,,,0.04991658864838012,,2.7740504011298333,,-313.8322271570438
2886,2015,306676031.2,17.88132746144019,,-0.0006507247573437081,,-0.1289457005369482,,
2886,2016,311435969.6,22.718228433780222,,-0.0003235251695552749,,-0.07905964108177632,,-50.99253900067827
2886,2017,322315828.8,22.333044013475664,,-2.429272835923468e-06,,-0.000561243477190199,,-99.25262963646429
2886,2018,351555450.4,25.438347959221993,,-0.0005209212661001736,,-0.130218009521197,,22117.283950617282
2886,2019,0.0111807,7.12072840363519e-10,,-1.1292865511880594e-07,,-1.2737535938957652e-05,,-99.98888641920428
2886,2020,0.010289949999999997,6.87634796120304e-10,,0.0,,0.0,,-100.0
2886,2021,0.0111329,7.389539562435499e-10,,0.0,,0.0,,
2886,2022,0.01012755,7.259639556643404e-10,,0.0,,0.0,,
2886,2023,0.01279315,6.504883257705779e-10,,0.0,,0.0,,
2886,2024,0.0125451,6.969208454779641e-10,,0.0,,0.0,,
2886,2025,,,,0.3774231335410907,,48.64784729630526,,
2887,2015,104104329.075,11.605137738115596,,-0.00020746851910908925,,-0.03515954115572555,,
2887,2016,111682822.925,12.906717798189014,,0.0001145237116426225,,0.02012001048875446,,-155.1997463538364
2887,2017,129686228.87,13.178310898695687,,2.7271406044564247e-05,,0.0043187177086936495,,-75.58874210224009
2887,2018,142454226.915,16.00428748431076,,-3.7830386869959837e-06,,-0.0007190200116750874,,-115.05882352941177
2887,2019,0.0075075,7.052863927778674e-10,,6.771528288735097e-05,,0.00568362660846633,,-1045.3125
2887,2020,0.006610100000000001,6.270873938841405e-10,,-3121000.0,,-0.029608322965044436,,-615.8677685950413
2887,2021,0.008467099999999998,5.120968524771447e-10,,-3079000.0,,-0.01862203362163112,,-1.3457225248317828
2887,2022,0.006583599999999999,3.4576993788892943e-10,,695000.0,,0.003650132250331216,,-122.57226372198767
2887,2023,0.007254000000000001,4.3420246452696356e-10,,21000.0,,0.00012569963820052707,,-96.97841726618705
2887,2024,0.006855599999999999,3.354267578432229e-10,,130000.0,,0.000636056341087855,,519.047619047619
2887,2025,,,,0.0003157754933224687,,0.022422705637802874,,10408.461538461539
2890,2015,102188206.035,12.522608678948817,,-3.036020332243282e-05,,-0.005906647760492051,,
2890,2016,97475346.66100001,13.472431634442367,,-1.8637887723652154e-07,,-4.146412019840305e-05,,-99.37759336099586
2890,2017,99717386.398,12.462697962123004,,4.837300989540995e-07,,9.998415251182688e-05,,-366.66666666666663
2890,2018,121163831.575,17.248610670197518,,7.924627147290919e-07,,0.00018506507742268693,,62.5
2890,2019,0.00790275,9.403056571948568e-10,,-1.246163283587081e-07,,-1.1898461386161233e-05,,-107.6923076923077
2890,2020,0.0059175,6.155601113303006e-10,,0.0,,0.0,,-100.0
2890,2021,0.007165950000000002,6.78857257187236e-10,,0.0,,0.0,,
2890,2022,0.0081493,7.981953554556588e-10,,0.0,,0.0,,
2890,2023,0.0085275,6.627352535285843e-10,,0.0,,0.0,,
2890,2024,0.009912,6.868542594630771e-10,,0.0,,0.0,,
2890,2025,,,,47582000.0,,0.25122013249905845,,
2891,2015,317764138.56,4.745722062826323,,9.111821988232568e-05,,0.006254665516752087,,
2891,2016,316861399.53,3.768677260425652,,-2.0350649401684798e-05,,-0.0011429914949063257,,-122.94651384909265
2891,2017,396763738.36,4.3390105167630155,,-1.8072478416676154e-05,,-0.0009798661135439106,,-6.763787721123826
2891,2018,403587684.72,4.749660422692899,,5.09949102602026e-05,,0.003246955643679064,,-407.9241071428571
2891,2019,0.00683905,1.0311722805186052e-10,,-0.00018024602482174775,,-0.007817793808334444,,-287.9304095686843
2891,2020,0.005723000000000001,1.678758489603123e-10,,2916000.0,,0.008553660240577854,,-156.2391513982642
2891,2021,0.00683375,1.3759060770622973e-10,,-371944000.0,,-0.748871424806086,,-12855.28120713306
2891,2022,0.005762999999999999,2.310191862576655e-09,,1720481000.0,,68.96826663053525,,-562.5645258425999
2891,2023,0.006602750000000001,2.2236550965878454e-10,,812814000.0,,2.7373715401581955,,-52.756583769306374
2891,2024,0.0085692,1.780554714313246e-10,,-289087000.0,,-0.6006806011024055,,-135.5661934956829
2891,2025,,,,0.018814936159854412,,1.2374843111587936,,-403.6521877497085
2892,2015,177647149.2,16.599769645883338,,-0.0009674429229434667,,-0.2260090467159494,,
2892,2016,201211184.16,17.772421787142033,,-0.003910284983667784,,-0.8688217327324728,,306.68127506511763
2892,2017,232351010.27999997,17.525488049343593,,0.00018226581627656474,,0.034967854238656816,,-104.71310642104834
2892,2018,247388071.86,18.06416899793793,,0.0,,0.0,,-100.0
2892,2019,0.0089081,5.844130880295462e-10,,0.2738614028955691,,26.367808463712805,,
2892,2020,0.007746799999999999,4.793810694601312e-10,,0.27452516172375035,,30.157870010428216,,21.255917850236706
2892,2021,0.0081892,5.385086062936698e-10,,0.08399923671325654,,9.805877945194986,,-69.40198989927799
2892,2022,0.0085936,5.523988945336962e-10,,6706772000.0,,43.11130886577856,,349.7573092238589
2892,2023,0.0084785,5.463502661641159e-10,,6435307000.0,,41.468793917530206,,-4.047625295745849
2892,2024,0.008135400000000001,4.860262814078668e-10,,2725907000.0,,16.285154296945127,,-57.641383697778515
2892,2025,,,,0.4094397143272468,,52.50050941634367,,278.64354873442124
2912,2015,219880116.45,4.194933272875552,1.0143659552596427,0.30770156090139666,0.16759119668115857,0.5247136060016895,2.4054272812630495e-07,
2912,2016,250548974.3,4.648126036916198,0.746478568612416,0.22740900671310346,0.8475764055889571,0.3736084575128281,2.4010115467234425e-07,-26.77688414439047
2912,2017,296812166.65,5.3312728781352945,1.4119020480444864,0.845884058316832,51.00474927250327,0.6664787865169589,0.0,84.24923157899964
2912,2018,331119702.55,5.36602242873634,1.4995653522900017,0.7159915630923356,1.0668787494187628,0.740831660649792,6.325873247087758e-09,23.201205215413403
2912,2019,320723479.55,4.9390017806977955,1.3638991830576235,0.3019747180035231,0.7539287791411919,0.7506101730783188,4.858807337826055e-09,6.623747930078783
2912,2020,0.132928,2.0095329760282677e-09,1.3136448196215658,0.2438596478649773,0.6043020979564785,0.35967447464540614,14.543339150668993,-51.188187672719586
2912,2021,0.13410249999999996,1.95357389775581e-09,2939420289.8550725,486768000.0,0.6769801305717645,0.7091122529876777,19.4601381042059,104.59314055144588
2912,2022,0.127451,1.6816452428239075e-09,4288161577.608143,674099000.0,0.374277592576879,0.8894362355276563,19.471308833010962,38.48465798902146
2912,2023,0.115992,1.4240910903625281e-09,3468851559.8217344,505932000.0,0.9469140064426886,0.6211577121950606,22.10834553440703,-24.946929160256882
2912,2024,0.10472,1.2157014905821386e-09,4520211387.657688,662889000.0,0.9534085538182471,0.7695522778748122,19.591576260370132,31.02333910485995
2912,2025,,,4387765640.516385,662772000.0,1.1068250117784724,0.738180348441413,24.484181568088037,-0.017650013803216513
3008,2015,348764520.0,22.58773195582509,0.0,0.0,-0.41623813829139583,0.0,3.869921479403617e-08,
3008,2016,489611730.0,31.141109222788437,0.0,0.0,2.3133931547172306,0.0,3.019529292242828e-08,
3008,2017,672042402.0,41.7718190529136,0.0,0.0,0.9240561656287356,0.0,3.5342093149723965e-08,
3008,2018,496989441.0,39.935009894771824,0.0,0.0,5.106173135525751,0.0,1.754653835933974e-08,
3008,2019,605643003.0,32.991961395173256,0.0,0.0,-4.691504029189494,0.0,1.4106692212412033e-08,
3008,2020,0.26091,1.7061047962005475e-08,0.0,0.0,1.1895390816420612,0.0,21.639703199124195,
3008,2021,0.15400000000000003,1.1799085478934459e-08,0.0,0.0,2.2043220050109333,0.0,23.25896708985579,
3008,2022,0.17175,1.1935273085649953e-08,0.0,0.0,-11.234215644776809,0.0,18.680275338238786,
