stock_id,year,total_assets_million,total_equity_million,total_liabilities_million,share_capital_million
1513,2015,15160918.0,7367234.0,0.0497,0.0277
1513,2016,14703118.0,7293744.0,0.04872,0.02857
1513,2017,0.1,7026992.0,0.05319,0.027030000000000002
1513,2018,16940766.0,7361728.0,0.01714,0.02479
1513,2019,0.1,0.037469999999999996,0.01549,0.02077
1513,2020,0.1,0.03605,0.009439999999999999,0.016120000000000002
1513,2021,34264946.0,0.03325,0.00789,0.013900000000000001
1513,2022,0.1,0.0298,0.0085,0.011720000000000001
1513,2023,0.1,0.033049999999999996,0.01084,0.01132
1513,2024,0.1,0.03864,0.0,0.01021
1513,2025,0.1,0.04335,0.01961,0.01055
1519,2015,7820471.0,3153221.0,0.0596,2610585.0
1519,2016,7141315.0,3264619.0,0.054229999999999993,2610585.0
1519,2017,0.1,3130822.0,0.05547,2610585.0
1519,2018,6826858.0,3067582.0,0.0,2610585.0
1519,2019,8586631.0,3378905.0,0.010960000000000001,2610585.0
1519,2020,0.1,0.04081,0.00738,0.03003
1519,2021,0.1,0.03506,0.00766,0.02631
1519,2022,0.1,0.031219999999999998,0.0109,0.02237
1519,2023,0.1,0.0339,0.01623,0.02081
1519,2024,0.1,0.039700000000000006,0.01691,0.013130000000000001
1519,2025,0.1,0.037509999999999995,0.02095,0.0112
1590,2015,21456017.0,10258596.0,0.05149,0.00834
1590,2016,22322749.0,10470876.0,0.0526,0.00802
1590,2017,0.1,10998024.0,0.05645,0.00708
1590,2018,35044491.0,17099290.0,0.00015,0.00539
1590,2019,0.1,0.0455,0.00013000000000000002,0.004730000000000001
1590,2020,0.1,0.054270000000000006,0.00023,0.00456
1590,2021,0.1,0.07371,0.00014000000000000001,0.00419
1590,2022,0.1,0.07256,0.00011999999999999999,0.00382
1590,2023,0.1,0.06912,0.0001,0.0035800000000000003
1590,2024,0.1,0.0832,0.00011,0.00347
1590,2025,0.1,0.09137999999999999,0.00014000000000000001,0.00348
1605,2015,104683291.0,61680070.0,0.03928,35760002.0
1605,2016,112107741.0,61767215.0,0.04328,35160002.0
1605,2017,0.1,62776822.0,0.0,33660002.0
1605,2018,132654110.0,77328012.0,2e-05,33260002.0
1605,2019,138066402.0,77384341.0,0.0,33260002.0
1605,2020,0.1,0.055729999999999995,0.0,0.02128
1605,2021,0.1,0.05785,0.0,0.01875
1605,2022,225257902.0,0.055740000000000005,0.0,0.01656
1605,2023,265632041.0,0.052770000000000004,265632041.0,0.015179999999999999
1605,2024,273625046.0,0.050159999999999996,273625046.0,0.01473
1605,2025,0.1,0.05465999999999999,8.999999999999999e-05,0.0146
1717,2015,49117676.0,21865027.0,0.05442,10221690.0
1717,2016,50337555.0,20869028.0,0.057409999999999996,11039425.0
1717,2017,0.1,19148142.0,52051773.0,11591397.0
1717,2018,54360279.0,21003079.0,0.060219999999999996,12402795.0
1717,2019,53796729.0,21415337.0,0.05925,12402795.0
1717,2020,0.1,0.04064,0.05864,0.02207
1717,2021,0.1,0.04004,0.05925,0.020489999999999998
1717,2022,0.1,0.03995,0.0596,0.01912
1717,2023,0.1,0.040740000000000005,0.0009,0.02072
1717,2024,0.1,0.04536,0.0009599999999999999,0.018879999999999997
1717,2025,0.1,0.046009999999999995,0.00034,0.019489999999999997
1722,2015,79902542.0,52468812.0,0.03433,0.01226
1722,2016,77041652.0,50554330.0,0.03438,0.01272
1722,2017,0.1,48616765.0,0.03665,0.01277
1722,2018,76399717.0,50782946.0,0.00022,0.01283
1722,2019,75656796.0,50725053.0,0.00014000000000000001,0.01295
1722,2020,0.1,0.06720999999999999,0.00011999999999999999,0.01284
1722,2021,0.1,0.06633,0.00017999999999999998,0.01235
1722,2022,0.1,0.06553,0.0001,0.01216
1722,2023,0.1,0.06441,5e-05,0.01174
1722,2024,0.1,0.06866,0.00013000000000000002,0.01208
1722,2025,0.1,0.06656999999999999,0.00014000000000000001,0.01202
1802,2015,96029723.0,43856441.0,0.05076,25080608.0
1802,2016,87271552.0,44984888.0,0.0448,29080608.0
1802,2017,0.1,43433864.0,0.0,29080608.0
1802,2018,85068395.0,44245480.0,0.00113,29080608.0
1802,2019,87324447.0,40164081.0,0.00093,29080608.0
1802,2020,0.1,0.04871,0.00116,0.03234
1802,2021,0.1,0.054340000000000006,0.00113,0.02924
1802,2022,0.1,0.048979999999999996,0.00128,0.02843
1802,2023,0.1,0.05142,0.00125,0.03221
1802,2024,0.1,0.053590000000000006,0.00147,0.03218
1802,2025,0.1,0.05241,0.0015,0.03202
2002,2015,678139016.0,294320819.0,0.05271,157731290.0
2002,2016,670413434.0,298501747.0,0.05153,157731290.0
2002,2017,0.1,296396982.0,0.0,157731290.0
2002,2018,674526596.0,312908037.0,0.00065,157731290.0
2002,2019,666631981.0,302558533.0,0.00093,157731290.0
2002,2020,0.1,0.04611,0.00087,0.0248
2002,2021,0.1,0.05073,0.00078,0.02293
2002,2022,0.1,0.04554,0.00066,0.022019999999999998
2002,2023,0.1,0.04498,0.00058,0.02318
2002,2024,0.1,0.04335,0.00074,0.022690000000000002
2002,2025,0.1,0.043429999999999996,0.00108,0.02341
2049,2015,32766219.0,13646037.0,0.055740000000000005,2692785.0
2049,2016,34034286.0,13689780.0,0.05736,0.00807
2049,2017,0.1,14552601.0,0.0,2801573.0
2049,2018,48892842.0,24180459.0,0.00038,0.00615
2049,2019,48331856.0,23743253.0,0.00025,3095789.0
2049,2020,0.1,0.05738,0.00020999999999999998,0.006889999999999999
2049,2021,0.1,0.059340000000000004,0.00034,0.006679999999999999
2049,2022,0.1,0.06382,0.0003,0.006549999999999999
2049,2023,0.1,0.06428,0.00025,0.00667
2049,2024,54434940.0,0.06784,54434940.0,0.0065
2049,2025,0.1,0.06893,0.0001,0.00653
2059,2015,9241463.0,0.08731,9241463.0,0.01031
2059,2016,8987597.0,7978545.0,0.01123,0.0106
2059,2017,0.1,0.08184999999999999,0.01815,0.0096
2059,2018,11206655.0,10074551.0,0.0101,0.0085
2059,2019,12713817.0,10720537.0,0.00578,0.0075
2059,2020,0.1,0.08315,0.01685,0.0071200000000000005
2059,2021,0.1,0.08167,0.01833,0.00617
2059,2022,0.1,0.08144,0.01856,0.00519
2059,2023,0.1,0.07299,0.027010000000000003,0.00467
2059,2024,0.1,0.08043,0.01957,0.0036
2059,2025,0.1,0.07987999999999999,0.1,0.00272
2105,2015,165958222.0,89161137.0,0.0458,32414155.0
2105,2016,164431451.0,86170113.0,0.047130000000000005,32414155.0
2105,2017,0.1,79360101.0,0.0,32414155.0
2105,2018,174762768.0,79193782.0,0.00043,32414155.0
2105,2019,164040229.0,77395683.0,0.00057,32414155.0
2105,2020,0.1,0.05316,0.00076,0.02142
2105,2021,0.1,0.054049999999999994,0.0007,0.02165
2105,2022,0.1,0.05652,0.00047999999999999996,0.02199
2105,2023,0.1,0.0573,0.00051,0.02282
2105,2024,0.1,0.061399999999999996,0.0005,0.02216
2105,2025,0.1,0.060880000000000004,0.00054,0.022690000000000002
2106,2015,40824560.0,21686355.0,0.046880000000000005,0.021
2106,2016,40384117.0,20643059.0,0.04888,0.02165
2106,2017,0.1,19044626.0,0.0,0.0216
2106,2018,40149478.0,19016079.0,0.010119999999999999,0.02178
2106,2019,42019785.0,18782750.0,0.0005200000000000001,0.02081
2106,2020,0.1,0.045079999999999995,0.00065,0.02145
2106,2021,0.1,0.04044,0.00064,0.019629999999999998
2106,2022,0.1,0.040600000000000004,0.0005200000000000001,0.0182
2106,2023,0.1,0.04139,0.00053,0.02095
2106,2024,0.1,0.04469,0.00058,0.020239999999999998
2106,2025,0.1,0.04299,0.0005,0.020989999999999998
2204,2015,62682031.0,49515345.0,0.0008100000000000001,13840508.0
2204,2016,61704229.0,49867625.0,0.01394,13840508.0
2204,2017,0.1,49210908.0,0.01839,13840508.0
2204,2018,64504416.0,52160275.0,0.00046,13840508.0
2204,2019,51466468.0,38742061.0,0.00067,5536203.0
2204,2020,0.1,0.07715000000000001,0.00073,0.01014
2204,2021,0.1,0.07795999999999999,0.00109,0.01011
2204,2022,0.1,0.06805,0.02476,0.01063
2204,2023,0.1,0.06846,0.024,0.01175
2204,2024,0.1,0.0692,0.0016799999999999999,0.010320000000000001
2204,2025,0.1,0.07011,0.00145,0.01024
2207,2015,165192528.0,0.023829999999999997,165192528.0,0.00331
2207,2016,169313411.0,40696072.0,0.06035,5461792.0
2207,2017,195255494.0,0.02143,0.0,5461792.0
2207,2018,229385705.0,49335726.0,0.00901,5461792.0
2207,2019,255534055.0,58586436.0,0.00047,5461792.0
2207,2020,290251960.0,0.02256,290251960.0,0.00188
2207,2021,0.1,0.0211,0.00039,0.00156
2207,2022,0.1,0.01314,0.00037,0.00141
2207,2023,0.1,0.01225,0.00031,0.00125
2207,2024,0.1,0.01533,0.00027,0.00109
2207,2025,519341014.0,0.016730000000000002,519341014.0,0.00107
2301,2015,209653863.0,75988511.0,0.06199,23349283.0
2301,2016,213018463.0,73967150.0,0.06365,23508670.0
2301,2017,0.1,70865084.0,0.06289,23508670.0
2301,2018,197136069.0,71323756.0,0.062119999999999995,23508670.0
2301,2019,186632503.0,72459775.0,0.06001,23508670.0
2301,2020,0.1,0.0418,1e-05,0.013349999999999999
2301,2021,0.1,0.039409999999999994,0.0,0.01281
2301,2022,0.1,0.038880000000000005,0.0,0.01159
2301,2023,0.1,0.04335,2e-05,0.01267
2301,2024,0.1,0.04435,0.00015,0.011470000000000001
2301,2025,0.1,0.04367,0.00020999999999999998,0.01126
2303,2015,337366810.0,226790338.0,0.03218,127581329.0
2303,2016,374959291.0,217390674.0,0.04159,126243187.0
2303,2017,0.1,212264699.0,0.04474,126243187.0
2303,2018,364604906.0,206069723.0,0.00026000000000000003,124243187.0
2303,2019,370187365.0,206804357.0,0.00027,117575798.0
2303,2020,0.1,0.06242,0.00054,0.032909999999999995
2303,2021,0.1,0.0605,0.00074,0.026879999999999998
2303,2022,0.1,0.06061,0.00083,0.024030000000000003
